loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
3761,0,-0.133802295245555,0.11054721179783242,-10.073459027009955,-18.32305699031157,8.187066603030656,4.96764239878612
3762,0,-0.13878130851833576,0.10629505032966732,-10.110078045122938,-18.958266220944235,7.126028662110329,5.54798192252075
3763,0,-0.14155166892922325,0.09180219411659882,-10.172795175064685,-20.035442239938924,6.700698369694383,6.097435366819555
3764,0,-0.13988743168330633,0.09057052489558139,-10.213338043052463,-21.01638911582944,5.718307442436011,6.815695855614302
3765,0,-0.14350976259566642,0.08001124184861691,-10.246627229262696,-21.634957065006162,5.22980417968066,7.300485771264228
3766,0,-0.14111446596830818,0.07162481757147146,-10.274628664228983,-23.295097827718774,4.88044256334091,8.335489812941008
3767,0,-0.14551205126076036,0.06474838014516755,-10.32452261669448,-23.99516547350101,4.327961582213559,8.647641217960704
3768,0,-0.14491152726079526,0.06603489524619195,-10.335324987089729,-24.235548156222784,3.949662709899009,9.231170047343145
3769,0,-0.15330446127904107,0.06280884305572022,-10.349119787264478,-26.312934355017802,2.8382300463505556,9.274023433929877
3770,0,-0.1553640680455839,0.05950534880130791,-10.357926706238258,-27.194416186255737,2.1348710908182813,9.631630704395599
3771,0,-0.1643253508630658,0.0533220503291452,-10.394878568689299,-27.35127688580324,1.6293652061476025,10.004112767829264
3772,0,-0.16863188287006198,0.05151189700041935,-10.434574362835017,-28.34324797021926,1.1772565497156413,10.466087800215105
3773,0,-0.17172483322989485,0.042668716807406554,-10.46619102826254,-29.133083959973778,-0.16824034997817616,11.039840006188642
3774,0,-0.1617143518587956,0.038256027216012,-10.497622026209285,-29.877461786764638,-1.25298871474146,10.939459876515075
3775,0,-0.1688037487678074,0.03229728035410772,-10.55961625162828,-30.69057147543715,-1.9343403584380374,11.652981173062567
3776,0,-0.16026850971488182,0.02572863800028222,-10.611193743697623,-30.940541308591758,-2.9120460681627724,12.080489316188716
3777,0,-0.160278428267249,0.018820209833804422,-10.661174933052186,-31.37743719648987,-3.6391276008475915,12.542228507062788
