loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
5546,0,-0.1002739262463917,0.1740149587555737,-9.59109773205249,-2.575202200588902,18.1030344397399,-4.227789271666167,55.46,athlete_01,deep-squat,19
5547,0,-0.1087762530926622,0.1587643130351079,-9.61684234663236,-3.7720034153733617,17.695156334035687,-3.82900135706899,55.47,athlete_01,deep-squat,19
5548,0,-0.1083564081043727,0.1572118005916763,-9.64132602649515,-4.915320067116402,16.763618146022697,-3.128926734452416,55.48,athlete_01,deep-squat,19
5549,0,-0.1054742366562239,0.1479957141770372,-9.692320272758584,-5.473090755772435,16.25364020467292,-2.6474543138920485,55.49,athlete_01,deep-squat,19
5550,0,-0.1097786444501781,0.1414250556569178,-9.709345863019228,-7.113379324332076,15.883476778988882,-2.14334375290819,55.5,athlete_01,deep-squat,19
5551,0,-0.1099558708496269,0.1329683930665015,-9.738208230600884,-8.211902411507918,14.976908011612752,-1.3862486285733278,55.51,athlete_01,deep-squat,19
5552,0,-0.1171285746611716,0.1348931878656282,-9.780512219878672,-9.098545952813684,14.183513420370756,-0.6916705837941619,55.52,athlete_01,deep-squat,19
5553,0,-0.1207482417641804,0.1396687891110634,-9.806219903027731,-10.05569140393199,13.344567572739304,-0.402105210418796,55.53,athlete_01,deep-squat,19
5554,0,-0.1218817933230686,0.1401376307410876,-9.835129116260894,-10.37100993682664,12.198723849927228,0.4091678009313951,55.54,athlete_01,deep-squat,19
5555,0,-0.1202462132067376,0.1274083999722761,-9.84609727294437,-11.372425442778331,12.11140727865051,0.9024820321331744,55.55,athlete_01,deep-squat,19
5556,0,-0.1231994751786133,0.119840230770947,-9.88091900005785,-13.233355536551317,11.018849481285308,1.7876530716337715,55.56,athlete_01,deep-squat,19
5557,0,-0.1286787922061139,0.117308559605448,-9.917416105429888,-14.507237565030891,10.74584386535216,2.1097771650084605,55.57,athlete_01,deep-squat,19
5558,0,-0.1364675652832032,0.1137517324548434,-9.95297440789486,-15.51534245909412,10.376117039275512,3.077146803796678,55.58,athlete_01,deep-squat,19
5559,0,-0.1380746118625047,0.1097590626647,-9.974292477357354,-16.41567440564801,9.547913558147805,3.6868749695524112,55.59,athlete_01,deep-squat,19
5560,0,-0.1446834415962942,0.1039478056354986,-10.03784763859632,-17.387835410842435,9.104903813612722,4.508059250370084,55.6,athlete_01,deep-squat,19
5561,0,-0.1408122824075823,0.0952155698356854,-10.079776449556006,-18.14724002786883,8.368322175124037,4.995980004108417,55.61,athlete_01,deep-squat,19
5562,0,-0.1507206587002255,0.0970286826534356,-10.106520629920617,-18.80024873322154,7.71884859946717,5.701471338012717,55.62,athlete_01,deep-squat,19
5563,0,-0.149099693257098,0.0874428029078592,-10.147554651766317,-19.88182519512486,7.131425571557296,6.499919754438575,55.63,athlete_01,deep-squat,19
5564,0,-0.1506177799561323,0.088620684964889,-10.198243233422389,-21.120365085286295,6.019891819874841,7.13142054674851,55.64,athlete_01,deep-squat,19
5565,0,-0.1524327550008608,0.0842409928825366,-10.203726433159035,-21.968629740727565,5.573533299183682,7.743849164351371,55.65,athlete_01,deep-squat,19
5566,0,-0.1530106148791418,0.0784340555652904,-10.241199505639113,-22.803907694865437,5.059585776021608,8.32111996654983,55.66,athlete_01,deep-squat,19
5567,0,-0.150722690257887,0.0769341972610729,-10.273816591409094,-23.60477624131491,3.8805230909349353,8.850222936991635,55.67,athlete_01,deep-squat,19
5568,0,-0.150975447789333,0.0771292207988548,-10.31614487826988,-24.49938903491283,2.889085109688476,8.972507176476144,55.68,athlete_01,deep-squat,19
5569,0,-0.1595013166221335,0.071891663303207,-10.340061387306475,-24.093068483797275,1.7165225498035264,9.758272211462597,55.69,athlete_01,deep-squat,19
5570,0,-0.1549636957699709,0.0593455425834714,-10.391453577592667,-25.006539965684233,1.2749473896620918,10.405762954090507,55.7,athlete_01,deep-squat,19
5571,0,-0.1618715660318114,0.0516585278497714,-10.437533392766492,-26.91059251079102,1.0532869842336865,10.090476847390406,55.71,athlete_01,deep-squat,19
5572,0,-0.1637669154438272,0.0439182068774037,-10.465268000784468,-28.241817918827948,0.5269410725173393,10.69466843742592,55.72,athlete_01,deep-squat,19
5573,0,-0.161733275856335,0.0342870199970385,-10.47809150818586,-29.214757410720303,0.0659189603911096,10.937883239699818,55.73,athlete_01,deep-squat,19
5574,0,-0.1639318191964329,0.0283495509537834,-10.497698621123684,-29.78447920501531,-0.7814382447488487,11.469572026830942,55.74,athlete_01,deep-squat,19
5575,0,-0.1698050202884991,0.0210584129813992,-10.541420126380189,-30.78886636720127,-1.3683719597632775,12.09819641750903,55.75,athlete_01,deep-squat,19
5576,0,-0.1738367155145811,0.0189813850964828,-10.57451756877699,-31.574899339741172,-2.302827053784001,11.907616074122462,55.76,athlete_01,deep-squat,19
5577,0,-0.1760631234463618,0.0069110547590595,-10.640600738301115,-32.20547029858767,-3.019353974426534,12.55244757702708,55.77,athlete_01,deep-squat,19
5578,0,-0.1688763166222092,-0.0057903076791486,-10.683716922655323,-32.91023721870704,-4.04089474281659,12.676227205497405,55.78,athlete_01,deep-squat,19
5579,0,-0.1771581393861516,-0.0094382473585247,-10.71560550137423,-33.43129178932154,-4.923402036837713,12.996755798960644,55.79,athlete_01,deep-squat,19
5580,0,-0.1724324228685491,-0.0132803159235535,-10.74464246718297,-34.29252847764011,-5.768762875765768,13.330119711002318,55.8,athlete_01,deep-squat,19
5581,0,-0.1806028195673339,-0.0139448194813836,-10.798152446318076,-34.79081732789312,-6.2324638755030755,13.343332472838265,55.81,athlete_01,deep-squat,19
5582,0,-0.1833513036009182,-0.0241346767920684,-10.83921950195215,-35.7704959841863,-6.586934609633762,13.463027833550289,55.82,athlete_01,deep-squat,19
5583,0,-0.1809508574406506,-0.0256252758464718,-10.86987631936992,-36.4419226247175,-7.3564108990255965,13.81400738601648,55.83,athlete_01,deep-squat,19
5584,0,-0.1855835814568444,-0.0324012869066251,-10.898265244554898,-37.4593949618194,-7.902551254879067,14.229252798892125,55.84,athlete_01,deep-squat,19
5585,0,-0.1861779777705053,-0.0396898340101901,-10.929709577999915,-37.65724709620978,-8.554689498612174,14.392910705080622,55.85,athlete_01,deep-squat,19
