loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
4643,0,-0.0862786843311526,0.1672856283479957,-9.498709185341916,0.7211796257271388,19.30329252710722,-6.0055486031867975,46.43,athlete_01,deep-squat,16
4644,0,-0.0915884597876878,0.1580495023026694,-9.536107492153471,-0.9812041478656076,19.614967559410893,-5.539282165885853,46.44,athlete_01,deep-squat,16
4645,0,-0.0970560666905434,0.1572702947318406,-9.563709638710389,-1.8948703026394775,19.225006046836413,-5.025177135879228,46.45,athlete_01,deep-squat,16
4646,0,-0.1101884202695168,0.157313254574315,-9.578464336920533,-2.9854421126865756,18.055503195381696,-4.528966741519282,46.46,athlete_01,deep-squat,16
4647,0,-0.1048721652623984,0.1597484696534081,-9.612791917458846,-3.615510388470863,17.044935830133156,-3.9415298143318553,46.47,athlete_01,deep-squat,16
4648,0,-0.1056175061784464,0.1541692398947421,-9.644875329057248,-4.873840584668149,16.52956770202108,-3.4370928206040174,46.48,athlete_01,deep-squat,16
4649,0,-0.1050300215744209,0.1511429571524833,-9.694344556961614,-5.777624965626044,16.24479611488778,-2.655877045280884,46.49,athlete_01,deep-squat,16
4650,0,-0.1083863798363938,0.1514458528978065,-9.745862689847362,-5.99120228327553,15.54722328401146,-1.926114936828193,46.5,athlete_01,deep-squat,16
4651,0,-0.1076126998581559,0.1419467102262541,-9.77186191045982,-6.93258517829855,15.178419357791643,-1.6152987262218432,46.51,athlete_01,deep-squat,16
4652,0,-0.1128043773343851,0.1342020426254458,-9.790833035016345,-8.272459038998768,14.968211713450842,-0.8460033228595737,46.52,athlete_01,deep-squat,16
4653,0,-0.1128367989122857,0.1261046861573838,-9.826592879553685,-9.767501630044174,14.38062060106415,-0.3601235026617379,46.53,athlete_01,deep-squat,16
4654,0,-0.1197367556288317,0.1262924211042627,-9.83750037228893,-10.644049971611414,13.551620207910512,0.3903903164838997,46.54,athlete_01,deep-squat,16
4655,0,-0.1167636593574786,0.1276783742187416,-9.86719119046302,-10.905270197209546,12.300129296311454,0.9792479468851653,46.55,athlete_01,deep-squat,16
4656,0,-0.1263657132340809,0.1260914229087204,-9.904687031397572,-12.405602847734803,11.552368031367996,1.251011080069964,46.56,athlete_01,deep-squat,16
4657,0,-0.1253316202382055,0.1210900056341766,-9.926320029227956,-13.40961620983352,10.580973817275082,1.6266581713365642,46.57,athlete_01,deep-squat,16
4658,0,-0.1271456772357636,0.1087570421212106,-9.973036584878804,-15.070605830125148,9.835843491594565,2.5239359915921256,46.58,athlete_01,deep-squat,16
4659,0,-0.12633630663574,0.1109068736637619,-10.010801270901975,-15.801419102975142,9.151390748267191,2.950596720242395,46.59,athlete_01,deep-squat,16
