loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
3139,0,-0.0747865199370336,0.1756762872705212,-9.409283858241276,5.543069274935829,22.704246271080716,-9.018024789734556,31.39,athlete_01,deep-squat,11
3140,0,-0.0766543887876238,0.1684504749555713,-9.433332092596064,3.550460553449959,22.164905379173263,-8.165715315946962,31.4,athlete_01,deep-squat,11
3141,0,-0.0826130362008539,0.1643266243067267,-9.454686574131,2.485135372134022,21.627070760991476,-7.343916589813921,31.41,athlete_01,deep-squat,11
3142,0,-0.0864659128197117,0.1634979027246593,-9.453757460509888,1.0196822297139894,20.63446673748361,-6.492785237816751,31.42,athlete_01,deep-squat,11
3143,0,-0.088080526149056,0.1584590778197661,-9.490807156108527,-0.1492937833380951,19.940869279399905,-5.867068436883497,31.43,athlete_01,deep-squat,11
3144,0,-0.0917499287517475,0.1482324302475472,-9.50898096610021,-1.0876426835927036,19.534316784331047,-5.298758072868099,31.44,athlete_01,deep-squat,11
3145,0,-0.0968848949473145,0.1500558558954654,-9.545214638529648,-1.540215615511293,18.591229634199067,-4.812040416863776,31.45,athlete_01,deep-squat,11
3146,0,-0.0941178326976241,0.1427990692647693,-9.601853357645709,-2.994564313790862,17.862729128987446,-4.574950534549107,31.46,athlete_01,deep-squat,11
3147,0,-0.0956770039048545,0.1378986186797303,-9.62275332803653,-3.6951300386280614,17.012505587432223,-4.0625934028299096,31.47,athlete_01,deep-squat,11
3148,0,-0.0978483597334267,0.137989790639291,-9.665287984242408,-4.566730276106077,16.422054424547913,-3.574942149487632,31.48,athlete_01,deep-squat,11
3149,0,-0.0982742737090267,0.131418157611423,-9.68778853201006,-5.55722795754827,15.953866966102948,-2.7894354574359066,31.49,athlete_01,deep-squat,11
3150,0,-0.1134223083082216,0.133051358884982,-9.725136792988357,-6.028785553388845,15.954819139127926,-2.070292650441814,31.5,athlete_01,deep-squat,11
3151,0,-0.1112056960275958,0.13548941771454,-9.76109415665094,-7.30823043943671,14.694404476871677,-1.3746354961274498,31.51,athlete_01,deep-squat,11
3152,0,-0.1034158500058169,0.1358337993160848,-9.813551880122636,-9.089173182274513,14.139384250586229,-1.0156921515592687,31.52,athlete_01,deep-squat,11
3153,0,-0.1140285922479827,0.1369325542907391,-9.835033112779396,-9.746947934582556,13.679633163149283,-0.5422746644360571,31.53,athlete_01,deep-squat,11
3154,0,-0.1056762693883141,0.1379694520195571,-9.854319505447906,-10.580177600086095,12.56016806853476,0.1667558324269611,31.54,athlete_01,deep-squat,11
3155,0,-0.1204652410705432,0.1316728157483348,-9.885389891026838,-11.40341953475098,11.973175470550611,1.1355649142645483,31.55,athlete_01,deep-squat,11
3156,0,-0.1270284995151199,0.1237234899383001,-9.902795673528754,-13.020876039777562,11.057623245502814,1.5927821947796756,31.56,athlete_01,deep-squat,11
3157,0,-0.1259889592941629,0.1138304677303292,-9.95390953278316,-13.784160405191674,10.70082239168626,2.43724892193426,31.57,athlete_01,deep-squat,11
3158,0,-0.1317959080439145,0.1153507598581793,-9.973550585966574,-15.376092562368209,9.843808845008777,3.2105610488784615,31.58,athlete_01,deep-squat,11
3159,0,-0.138117559247842,0.1033236092887389,-9.989667683902864,-16.89199922560344,9.718452294200798,3.946228326359313,31.59,athlete_01,deep-squat,11
3160,0,-0.1384360888346787,0.1046112648974554,-10.03056614739793,-17.270854908134513,9.324411333505791,4.442291590025276,31.6,athlete_01,deep-squat,11
3161,0,-0.1378083033289053,0.0959642627365829,-10.051941174753315,-18.281341447295176,8.393861647239106,5.0493459518385215,31.61,athlete_01,deep-squat,11
3162,0,-0.1357217393682653,0.0919925032144369,-10.077113619566257,-19.02506724853955,7.927572967085343,5.388899018852915,31.62,athlete_01,deep-squat,11
3163,0,-0.1400865084628481,0.0893598847709898,-10.11510850940348,-19.57494255090088,7.52845666067517,5.863506731154221,31.63,athlete_01,deep-squat,11
3164,0,-0.1522720898274626,0.0765010242592981,-10.15416603493486,-20.85483041057886,6.477401735632488,6.733709274549628,31.64,athlete_01,deep-squat,11
3165,0,-0.1495654624678385,0.0770099712890048,-10.190967451814954,-21.60412649296789,5.678625076033195,7.036406095081869,31.65,athlete_01,deep-squat,11
3166,0,-0.1445009246293686,0.0692549618186449,-10.240995566162004,-22.611306491860145,4.9155914539612535,7.758015601483035,31.66,athlete_01,deep-squat,11
3167,0,-0.1494898278467939,0.0605783890152237,-10.27372356001531,-23.353744959301796,3.90367383169845,8.175051979569135,31.67,athlete_01,deep-squat,11
3168,0,-0.1477567041300839,0.054929851938851,-10.315366477320914,-24.815157955410683,3.7443986499004,8.494331553048797,31.68,athlete_01,deep-squat,11
