Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,time_s,acc_mag,gyro_mag,acc_sq,gyro_sq,Energy,is_active
2025-11-22T17:45:42.528846,0.0314725074033082,0.0019418703959103,-9.773473776167256,0.0204803982606084,-0.0508160222023214,0.0463506758987795,42.528846,0.04120594779532055,0.07176419707384492,0.0016979301337106828,0.005150099981653652,0.0069959492501177655,0
2025-11-22T17:45:42.538462,0.0318744885960479,0.002070087817138,-9.773639404438867,0.0206072553852016,-0.0508266823515664,0.0475950413852742,42.538462,0.041414360856686996,0.0726174812138504,0.001715149285167888,0.005273298577843915,0.007049974843128802,0
2025-11-22T17:45:42.548077,0.0323228896315444,0.0022936630709001,-9.773649640293147,0.0207247628475204,-0.0504815136964661,0.0487758582659599,42.548077,0.0417656741965981,0.07319141595674636,0.0017443715410963806,0.005356983369753466,0.007125005570854359,0
2025-11-22T17:45:42.557692,0.0328135657515775,0.0026123328956967,-9.773516599076896,0.0207832115646085,-0.0497553127215575,0.04985533811267,42.557692,0.04224837162477351,0.0734376454230928,0.0017849249049449675,0.005393087765287904,0.007221712931392687,0
2025-11-22T17:45:42.567308,0.0333418330762532,0.0030237749373329,-9.773261344911305,0.0207401268349487,-0.0486380952245198,0.0507996580698032,42.567308,0.04284596508084079,0.07332409173121844,0.0018357767237086285,0.005376422428208136,0.007338885209238099,0
2025-11-22T17:45:42.576923,0.0339026954686922,0.0035237025167497,-9.772912524532686,0.0205637291295916,-0.047136461144935,0.05158046822532,42.576923,0.043537806176492534,0.07283719947476308,0.0018955405666618314,0.005305257627326428,0.0074730631133998965,0
2025-11-22T17:45:42.586538,0.0344911465599378,0.0041060387316121,-9.772504529451313,0.0202359910220565,-0.0452741175052716,0.0521763102826322,42.586538,0.044300108868696696,0.07198338977316505,0.0019624996457783795,0.005181608403235403,0.007618365064599722,0
2025-11-22T17:45:42.596154,0.0351025141197537,0.0047631443878144,-9.772075265816843,0.0197551099775156,-0.0430914669081118,0.0525738974016405,42.596154,0.045107259074196444,0.07078950189480679,0.0020346648211866775,0.005011153578514854,0.007766592848660903,0
2025-11-22T17:45:42.605769,0.0357327902132335,0.0054860557798102,-9.771663633606702,0.0191372284271724,-0.0406442498139859,0.0527691984054392,42.605769,0.045933416646461646,0.06930206963120275,0.0021098787648174398,0.004802776855168074,0.007907702126378579,0
2025-11-22T17:45:42.615385,0.0363788817347482,0.0062646840448211,-9.77130685040576,0.0184172634913904,-0.0380013097554095,0.052768244806051,42.615385,0.04675431676422782,0.06758537413930038,0.002185966136089754,0.004567782797549213,0.008030704039032423,0
