loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
5250,0,-0.0983062408206819,0.1493814748124811,-9.733654531265207,-6.182599182403435,15.668832182180967,-1.6745813506655465,52.5,athlete_01,deep-squat,18
5251,0,-0.1120003372480729,0.1483268798917809,-9.763062267682114,-6.687196584308769,14.65665859460272,-0.8283686582143126,52.51,athlete_01,deep-squat,18
5252,0,-0.1095284049343504,0.1483515314985502,-9.827647815679224,-7.521012262802858,14.073129810028346,-0.01325556363251,52.52,athlete_01,deep-squat,18
5253,0,-0.1188711425450218,0.1407921759721888,-9.843416552326246,-9.233768277861335,13.18222334735131,0.4332042560648801,52.53,athlete_01,deep-squat,18
5254,0,-0.1298412054028755,0.1396633056948763,-9.863560338179,-11.156539407063097,12.9088223627882,0.784971162020482,52.54,athlete_01,deep-squat,18
5255,0,-0.1313517588958303,0.1390242326575965,-9.911519917535642,-11.82965297332956,12.682405920320456,1.5683470625699003,52.55,athlete_01,deep-squat,18
5256,0,-0.1333474662362257,0.1276512686830625,-9.92741963319169,-13.08463814103939,12.273403891721795,2.0124969616745547,52.56,athlete_01,deep-squat,18
5257,0,-0.129661809562682,0.126398305543492,-9.961722041895763,-14.23868016070124,11.274569288542938,2.91296648504376,52.57,athlete_01,deep-squat,18
5258,0,-0.1354369994960856,0.1212852766025277,-9.988156501552702,-15.258371537879132,10.51989449054978,3.337054840004801,52.58,athlete_01,deep-squat,18
5259,0,-0.1423966725675279,0.1242602776265304,-10.029528580999866,-15.88171049023065,9.671374145278696,3.891417822230933,52.59,athlete_01,deep-squat,18
5260,0,-0.1418093872442141,0.1162900434227224,-10.043513767803324,-16.913055828283177,8.606019418443319,4.178270277169533,52.6,athlete_01,deep-squat,18
5261,0,-0.1401696011739417,0.108104713705777,-10.067511821760998,-18.0168724781455,8.120790767272615,4.579066380299126,52.61,athlete_01,deep-squat,18
5262,0,-0.1456919183815988,0.0973412306534078,-10.114969026287064,-18.976179837209777,7.381367466644806,5.077876876684121,52.62,athlete_01,deep-squat,18
5263,0,-0.1457727392346476,0.0968604314373634,-10.14853767439959,-19.6770430631633,6.676024952853858,5.499801670147027,52.63,athlete_01,deep-squat,18
5264,0,-0.1526162927127919,0.0846779721839445,-10.183380820692426,-20.80171094509083,5.828470288249032,6.127319311147664,52.64,athlete_01,deep-squat,18
5265,0,-0.1519597716016496,0.0785394674456982,-10.20788877106454,-21.447781990545813,5.145574573230254,6.745946977938058,52.65,athlete_01,deep-squat,18
5266,0,-0.1526626544393406,0.069302423636334,-10.239353776622078,-22.63956066327453,3.9436009313686946,7.238283661837771,52.66,athlete_01,deep-squat,18
5267,0,-0.1654276756172523,0.0551544377552804,-10.271759471025954,-24.043949976259672,3.4541573396699934,7.900588433890176,52.67,athlete_01,deep-squat,18
5268,0,-0.1613738207653013,0.0543860031900337,-10.304137507846852,-25.240847345675547,2.8299365344933416,8.16871539028179,52.68,athlete_01,deep-squat,18
5269,0,-0.1619060049924081,0.0531247365156631,-10.325686721750332,-25.498408232929137,2.0780115529471552,8.5433406768163,52.69,athlete_01,deep-squat,18
5270,0,-0.1665327173046982,0.0464300019562798,-10.37665211494116,-26.473752565402854,1.333261869556126,9.242190840233016,52.7,athlete_01,deep-squat,18
5271,0,-0.1567833141345374,0.0473575435162265,-10.417542347447805,-27.182444263235364,0.098901401372621,9.722855827166546,52.71,athlete_01,deep-squat,18
5272,0,-0.1565291212097089,0.0380731481913781,-10.44724942745155,-27.858439698715515,-0.5776428293150552,10.234372347216787,52.72,athlete_01,deep-squat,18
