loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
1342,0,-0.0810413784634229,0.1634132815511663,-9.497253320394282,1.0935734096762513,20.762737657427746,-6.665796265423108,13.42,athlete_01,deep-squat,5
1343,0,-0.0794680524004259,0.1636228674294328,-9.51588464663826,0.5657461976972942,20.09882371488049,-6.2190326752836205,13.43,athlete_01,deep-squat,5
1344,0,-0.0802956559818657,0.1594721485478321,-9.5665780106647,-0.0477550085758312,19.455383575457653,-5.837343710231977,13.44,athlete_01,deep-squat,5
1345,0,-0.0847981419713695,0.1590508942083978,-9.589102457838273,-0.946193012446704,18.511427024136093,-5.311295012146666,13.45,athlete_01,deep-squat,5
1346,0,-0.0967849153383752,0.1589933067077543,-9.617707457651534,-2.0424226591776753,17.758720208416065,-4.8425002078840045,13.46,athlete_01,deep-squat,5
1347,0,-0.102709968864539,0.1572904287832711,-9.65659550398305,-3.0648004422701094,17.71923029582445,-3.9668598443964775,13.47,athlete_01,deep-squat,5
1348,0,-0.1046391681022341,0.1603335247360969,-9.687477990934408,-3.758553961749407,16.946836335619345,-3.329406623120015,13.48,athlete_01,deep-squat,5
1349,0,-0.1077542825970516,0.148822076805617,-9.693163251993512,-5.603348046979329,15.650372514241582,-2.933167691680617,13.49,athlete_01,deep-squat,5
1350,0,-0.1204615408184348,0.1379229615058209,-9.738872606307572,-6.66251783936478,15.000554615114217,-2.582495202186521,13.5,athlete_01,deep-squat,5
1351,0,-0.1159143040815824,0.1418929940206352,-9.78140026333126,-7.5848824040263,14.728884101782167,-1.4638997884193583,13.51,athlete_01,deep-squat,5
1352,0,-0.1097503799351056,0.1336161171969727,-9.810388279315053,-8.237940743358362,14.124008581180568,-1.2399701564986352,13.52,athlete_01,deep-squat,5
1353,0,-0.1069055081479069,0.1284797056736905,-9.843490944410592,-9.514871897286376,13.723791269451768,-0.200355674476109,13.53,athlete_01,deep-squat,5
1354,0,-0.1171621368504956,0.1376882602880046,-9.875345093688544,-10.934857008540432,12.680662380182678,0.5675309522972312,13.54,athlete_01,deep-squat,5
1355,0,-0.1185625013513075,0.1362949725650738,-9.89695943016438,-11.89072086056108,11.77607644875668,0.9541747063949176,13.55,athlete_01,deep-squat,5
1356,0,-0.1324128789212119,0.1166193743343134,-9.918276299017066,-12.824889348685696,11.37578314848766,1.7095967984792266,13.56,athlete_01,deep-squat,5
1357,0,-0.1252309116970349,0.1174657864757972,-9.964993746401772,-13.83807617292732,10.90091912683867,2.086311108508325,13.57,athlete_01,deep-squat,5
1358,0,-0.1376353730824316,0.1146602619440052,-10.019139311945189,-14.996911760413974,10.678560259032713,2.757662416294006,13.58,athlete_01,deep-squat,5
1359,0,-0.1363431796007655,0.0999103686276191,-10.054663379858209,-16.272451358166084,9.872418599365815,3.3363882995838767,13.59,athlete_01,deep-squat,5
1360,0,-0.1322593221149638,0.1024825362305749,-10.06546317724142,-16.999139572390675,9.305848533095732,4.325330191002274,13.6,athlete_01,deep-squat,5
1361,0,-0.1290250399328258,0.1033664416536948,-10.08908844310835,-17.47400055302181,8.425711903602323,4.719432712469673,13.61,athlete_01,deep-squat,5
1362,0,-0.1315745756764033,0.0928774613300462,-10.10207918482555,-18.53198163191836,7.512952719631052,5.227411930201264,13.62,athlete_01,deep-squat,5
1363,0,-0.1424458043577203,0.0902317047520667,-10.124777863080723,-20.21786776586049,7.072737754493465,5.632692351676616,13.63,athlete_01,deep-squat,5
1364,0,-0.1448517230258385,0.0883618697301351,-10.17215473450188,-21.290252708770627,6.430537356362506,6.218183569841923,13.64,athlete_01,deep-squat,5
1365,0,-0.1479375398808793,0.0778907163634919,-10.1981797626195,-22.004581341662774,5.7562699174324905,6.5616362296069,13.65,athlete_01,deep-squat,5
1366,0,-0.1476942896220431,0.0713332054679833,-10.253507223199485,-23.068127484194655,5.099814019991428,7.281966747702568,13.66,athlete_01,deep-squat,5
1367,0,-0.1449919175301064,0.0704335840169306,-10.283136639308012,-23.444198566367017,4.202337258387485,7.7628072247583,13.67,athlete_01,deep-squat,5
1368,0,-0.1449316948247803,0.0678580809335067,-10.331438954736248,-24.20752296750968,3.313480126104972,8.247049372062394,13.68,athlete_01,deep-squat,5
1369,0,-0.138338091437491,0.0602445671282141,-10.354474758681224,-24.96416466712748,2.334885007674899,8.675920571905225,13.69,athlete_01,deep-squat,5
1370,0,-0.1407315105014885,0.0477766411119259,-10.39470695181778,-25.94361446456124,1.5382399563048388,9.281473897743147,13.7,athlete_01,deep-squat,5
1371,0,-0.1479937078584891,0.038554616391483,-10.446432491980405,-26.86565710874205,0.856047148877134,10.047242579779374,13.71,athlete_01,deep-squat,5
1372,0,-0.1442850439299313,0.0362872503299226,-10.493038492569628,-27.75854848296525,-0.0896314687061627,10.272276089938163,13.72,athlete_01,deep-squat,5
1373,0,-0.1511734673265059,0.0273591203565579,-10.515388312767112,-28.313823792909563,-0.8361446720593858,10.49654855899706,13.73,athlete_01,deep-squat,5
1374,0,-0.1539696079533031,0.0294941116485204,-10.5436978725323,-28.764983631446405,-0.9245971184780312,11.105487416321546,13.74,athlete_01,deep-squat,5
1375,0,-0.1569842132646288,0.0222210079870035,-10.580075718835658,-29.626100350779915,-1.4875560537797188,11.636575171369811,13.75,athlete_01,deep-squat,5
1376,0,-0.1715059323876336,0.0089435288210914,-10.6072671108924,-31.61568269729023,-1.6418134518314518,11.537699867431122,13.76,athlete_01,deep-squat,5
1377,0,-0.1706630327804069,-0.0116329700052532,-10.629956722647332,-32.53677192562773,-3.1486596336592236,12.330564258666588,13.77,athlete_01,deep-squat,5
1378,0,-0.1703515333816491,-0.0132219905410543,-10.678753866605575,-33.13167253796442,-4.134295044754737,12.489775351526296,13.78,athlete_01,deep-squat,5
1379,0,-0.1728875639581987,-0.0132502015546697,-10.740087854127376,-33.539209514340484,-4.596869566456357,12.886938962367603,13.79,athlete_01,deep-squat,5
1380,0,-0.1748747118397932,-0.0192289745340732,-10.764328769587852,-34.26650776526511,-5.408258573899606,13.32253015870663,13.8,athlete_01,deep-squat,5
1381,0,-0.1822317667831911,-0.0257220138723769,-10.80996747828628,-35.263685305769656,-6.5507611978994085,13.273630965677098,13.81,athlete_01,deep-squat,5
1382,0,-0.1816695599454216,-0.034762676638594,-10.859617875891864,-36.4558098189444,-7.24807170822739,13.37530655317111,13.82,athlete_01,deep-squat,5
1383,0,-0.1748230662594372,-0.0429282315273442,-10.895759054740722,-36.78082728230367,-7.822929814907679,13.443613197662737,13.83,athlete_01,deep-squat,5
1384,0,-0.178013747183172,-0.0526774078723512,-10.91923470007035,-38.329596013734,-8.909265647548205,13.802066787181408,13.84,athlete_01,deep-squat,5
1385,0,-0.1824545346066531,-0.0521425393583022,-10.981311956311805,-38.56547711978858,-9.456839211574708,14.148475815674203,13.85,athlete_01,deep-squat,5
1386,0,-0.186603483978058,-0.0604587331157726,-11.000904618688468,-38.387329974717005,-9.874955265293035,14.33846515385987,13.86,athlete_01,deep-squat,5
1387,0,-0.1775686786276884,-0.0651612915620208,-11.02896883260952,-39.45792385097919,-10.478939253755811,14.698785312651884,13.87,athlete_01,deep-squat,5
1388,0,-0.1871695326114898,-0.0701142484780035,-11.070278199922576,-40.3544616266542,-11.307530893763412,14.908647598087423,13.88,athlete_01,deep-squat,5
1389,0,-0.1843033482329972,-0.0665058593443621,-11.1168900077037,-40.65240781786571,-11.7561765433697,14.69094114931196,13.89,athlete_01,deep-squat,5
1390,0,-0.1859735578067516,-0.0779074881919965,-11.169181382954676,-41.14168675908467,-12.454387021557409,14.865799280770672,13.9,athlete_01,deep-squat,5
1391,0,-0.1789324720520126,-0.0875205796192298,-11.201343811213953,-41.41722728035481,-13.627642337901104,14.78714962613972,13.91,athlete_01,deep-squat,5
1392,0,-0.1768233963778756,-0.0908648516153795,-11.25970633068804,-42.33680218085216,-14.705278275034637,14.829527389543188,13.92,athlete_01,deep-squat,5
1393,0,-0.1822372305639924,-0.0956281022682379,-11.322995217242264,-42.95923734319109,-15.350161844384496,14.716205327311334,13.93,athlete_01,deep-squat,5
1394,0,-0.1936289693227246,-0.1005124950130904,-11.350153261197224,-43.47099016747608,-15.822210968929433,14.567500898404283,13.94,athlete_01,deep-squat,5
1395,0,-0.1884105965221512,-0.1126010223601807,-11.374423961497664,-44.40184309759619,-16.081932067319446,14.575482804330612,13.95,athlete_01,deep-squat,5
1396,0,-0.1846166157805203,-0.1305515848785209,-11.428275435235811,-44.27977734814559,-16.65272850592704,14.441342344622692,13.96,athlete_01,deep-squat,5
1397,0,-0.1942872894976855,-0.1420116093017583,-11.471906860356851,-44.77928087910837,-17.08700021550715,14.083045207948237,13.97,athlete_01,deep-squat,5
1398,0,-0.1930998230614983,-0.1620203142027626,-11.5035468344561,-45.793641108459326,-17.775286550491796,13.876285760821942,13.98,athlete_01,deep-squat,5
1399,0,-0.1998795282215243,-0.1745826961910642,-11.533518195326309,-46.3379239396187,-18.46074571466952,13.729378938602602,13.99,athlete_01,deep-squat,5
1400,0,-0.2052034453733869,-0.1680868668816117,-11.582986738028351,-47.100056551273155,-18.72506992068283,13.443055574474323,14.0,athlete_01,deep-squat,5
1401,0,-0.2135146413969343,-0.1709706459929397,-11.62205185873646,-47.30952170561614,-19.28262310227138,13.19994977944955,14.01,athlete_01,deep-squat,5
1402,0,-0.2079506702440488,-0.1818332518045307,-11.650743062369836,-47.67607251998302,-20.420967438612607,13.077057685232182,14.02,athlete_01,deep-squat,5
1403,0,-0.2071401060293271,-0.1926498138055515,-11.717771585216406,-48.12641986826187,-20.555879995075458,12.875733807158174,14.03,athlete_01,deep-squat,5
1404,0,-0.2057033467683503,-0.2042154467949645,-11.74926221432521,-48.111980843448734,-21.227346316502643,12.696033582041355,14.04,athlete_01,deep-squat,5
1405,0,-0.2002687760065294,-0.2147589588327502,-11.79794568856309,-48.16283767556716,-21.63420107650456,12.345017832584212,14.05,athlete_01,deep-squat,5
1406,0,-0.2001089002711911,-0.2185721704478927,-11.837615874929185,-48.32690081323141,-22.321430572733195,11.798918419676593,14.06,athlete_01,deep-squat,5
1407,0,-0.2006064021944171,-0.220998082406294,-11.87042029328102,-48.7145916712132,-22.94076076616987,11.46435821302116,14.07,athlete_01,deep-squat,5
1408,0,-0.2004040636357617,-0.2293918399418926,-11.917328031586964,-48.61344616038793,-23.678335787878662,10.760598079623856,14.08,athlete_01,deep-squat,5
1409,0,-0.2091143374226522,-0.2309237568938366,-11.97337785879808,-49.28307265790307,-24.48408633871323,10.528875590713334,14.09,athlete_01,deep-squat,5
1410,0,-0.2109994620247237,-0.2518092884080925,-12.012134327759632,-49.72208866081199,-24.666095821738512,10.001164995381275,14.1,athlete_01,deep-squat,5
1411,0,-0.2182023847789896,-0.2528732631643458,-12.03720561478972,-49.88302230388928,-25.533023498572845,9.360896839202791,14.11,athlete_01,deep-squat,5
1412,0,-0.2223709726601158,-0.2510891161932014,-12.073521845944612,-49.230730212783776,-26.269103759433406,8.999404823559058,14.12,athlete_01,deep-squat,5
1413,0,-0.2218185179521483,-0.2572785189928816,-12.116372411990437,-48.784649382658735,-26.680637480587254,8.152017529919615,14.13,athlete_01,deep-squat,5
1414,0,-0.2160050005681811,-0.2703672560310167,-12.165235131892723,-49.242551689203715,-27.1090668767372,7.74852777611111,14.14,athlete_01,deep-squat,5
1415,0,-0.2069244117935013,-0.280601951739397,-12.194210031150549,-49.060731532825784,-27.82511572525683,7.519994383120467,14.15,athlete_01,deep-squat,5
1416,0,-0.2151349727534229,-0.2941464674517772,-12.231373859686302,-49.5009885116831,-28.361035231055503,6.989950877969767,14.16,athlete_01,deep-squat,5
1417,0,-0.2154373866547815,-0.3043478836644157,-12.258945797171668,-49.55112394841163,-28.74404668305847,6.733497250311914,14.17,athlete_01,deep-squat,5
1418,0,-0.2168914793133867,-0.3177499375453398,-12.299079728587904,-49.49238664467416,-28.934497194331232,6.112161887185938,14.18,athlete_01,deep-squat,5
1419,0,-0.2151746948073109,-0.3197006594202407,-12.32619366377285,-49.61265474541534,-29.1394440134203,5.629717662499541,14.19,athlete_01,deep-squat,5
1420,0,-0.2136220910984764,-0.3259327236005994,-12.346177971815338,-49.644732699825845,-29.533442826504903,5.330148442672649,14.2,athlete_01,deep-squat,5
1421,0,-0.2134901097332944,-0.3281744292616702,-12.39398272967296,-48.9776859022276,-29.574246828306595,4.643000340844203,14.21,athlete_01,deep-squat,5
1422,0,-0.2197246958925245,-0.3302101379598357,-12.415007159941482,-48.53060445280522,-29.902898676398316,3.7262229785326535,14.22,athlete_01,deep-squat,5
1423,0,-0.2179115195505262,-0.3350247174630597,-12.461102852734598,-48.338542424308905,-30.135738338039435,3.446503799718277,14.23,athlete_01,deep-squat,5
1424,0,-0.2140886312854613,-0.3452982691902255,-12.482815738388345,-48.21768407479173,-30.64962809607783,2.8621012119572504,14.24,athlete_01,deep-squat,5
1425,0,-0.2178110794581773,-0.3546506015404549,-12.53239244418978,-48.92726231409352,-30.863838167012773,2.2067159814124686,14.25,athlete_01,deep-squat,5
1426,0,-0.2086214617303076,-0.3577127807723168,-12.567557177481689,-48.78585224141032,-31.34131716020818,1.4601938253378617,14.26,athlete_01,deep-squat,5
1427,0,-0.212075489174293,-0.3669827551402297,-12.609330711478812,-48.53861872492681,-31.315688514137623,1.191664712725799,14.27,athlete_01,deep-squat,5
1428,0,-0.2164513147118383,-0.3681152277439704,-12.6216013486826,-48.24711504184363,-31.293568904443063,0.5790794506122654,14.28,athlete_01,deep-squat,5
1429,0,-0.2151505291240342,-0.3692016883814397,-12.643888331227506,-48.36406780206155,-31.971516327925887,-0.2727315077944685,14.29,athlete_01,deep-squat,5
1430,0,-0.2165990894081924,-0.3742525638965542,-12.685195427827315,-47.57751268808178,-32.47043202200947,-0.5548473580727544,14.3,athlete_01,deep-squat,5
1431,0,-0.2227717646053697,-0.3782203008904997,-12.696747765883092,-47.20083196880529,-32.3319767664349,-1.2695884485124909,14.31,athlete_01,deep-squat,5
1432,0,-0.220796730096685,-0.3839074003101505,-12.718595739630658,-47.188747155494646,-32.69353963729198,-2.0150457409364684,14.32,athlete_01,deep-squat,5
1433,0,-0.211249566279682,-0.3849742170020918,-12.7167082060362,-46.91664812243605,-32.95850118836109,-2.962803465534362,14.33,athlete_01,deep-squat,5
1434,0,-0.2017256301750072,-0.3916333431470735,-12.739569677190095,-46.74998982784108,-33.37562946318084,-3.1426477769678955,14.34,athlete_01,deep-squat,5
1435,0,-0.2064193681127155,-0.3959307928241362,-12.761225948247027,-46.33085083884029,-33.69150307278485,-3.977462429542899,14.35,athlete_01,deep-squat,5
1436,0,-0.2025802601587477,-0.3883548798775766,-12.770406714234497,-46.73606458519076,-33.46728339647226,-4.887495325295342,14.36,athlete_01,deep-squat,5
1437,0,-0.2029507366625163,-0.3986546890729762,-12.79033530988066,-46.24749267888568,-33.77403364214156,-5.188854369473129,14.37,athlete_01,deep-squat,5
1438,0,-0.2020803922640775,-0.403704847251103,-12.78627723943066,-45.61746389736945,-34.086184131763204,-6.171679726060692,14.38,athlete_01,deep-squat,5
1439,0,-0.1962544739511237,-0.4040001194379894,-12.818777728914574,-45.02043189314085,-34.15689148963493,-6.68355389988754,14.39,athlete_01,deep-squat,5
1440,0,-0.1933177817148503,-0.4097589794022567,-12.791960832489304,-44.37825919250317,-34.91161391304377,-7.251744176669137,14.4,athlete_01,deep-squat,5
1441,0,-0.1938992210653133,-0.410885182906726,-12.813808073142503,-43.961489412470485,-34.93484694916511,-7.371797715903496,14.41,athlete_01,deep-squat,5
1442,0,-0.1989674204158235,-0.4125501727440003,-12.819017590674184,-43.06597402156131,-34.630398741932076,-7.915481324446581,14.42,athlete_01,deep-squat,5
1443,0,-0.2031754442196029,-0.4127867980996738,-12.803615709723688,-42.72388456376337,-34.62536449755306,-8.732793749630641,14.43,athlete_01,deep-squat,5
