loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
2242,0,-0.083329381060984,0.1806439798403911,-9.502791964632072,1.2838848686514683,20.75104947032445,-6.49088730866117,22.42,athlete_01,deep-squat,8
2243,0,-0.0769132331411159,0.173268113082407,-9.51967371610397,0.1504655961821703,20.09364462259006,-5.953520781379637,22.43,athlete_01,deep-squat,8
2244,0,-0.077020035986002,0.1721091366291761,-9.535065722370764,-0.1972038336393343,19.1130857694369,-5.682068726603018,22.44,athlete_01,deep-squat,8
2245,0,-0.08077083522174,0.1674381648748554,-9.570337247740454,-0.961758120304098,18.328928885323553,-4.952547664013972,22.45,athlete_01,deep-squat,8
2246,0,-0.090909052409279,0.1639125095265198,-9.596983223831629,-2.5728345261662566,17.945899715264783,-4.2117887753625745,22.46,athlete_01,deep-squat,8
2247,0,-0.0956115345261081,0.172424737338854,-9.619152620069045,-3.513016817747521,17.744998483182606,-3.81228619831176,22.47,athlete_01,deep-squat,8
2248,0,-0.0975881709258175,0.1691867700360915,-9.629646605839122,-4.685751038065972,17.040989665688702,-3.1055741898336984,22.48,athlete_01,deep-squat,8
2249,0,-0.1028908973988984,0.1552720211959177,-9.658374923799094,-5.511564406582981,16.203655961328256,-2.295974823027022,22.49,athlete_01,deep-squat,8
2250,0,-0.0980402118021484,0.1486950737929032,-9.703739636053951,-7.007915748053994,15.516204850009126,-1.4345548704888187,22.5,athlete_01,deep-squat,8
2251,0,-0.1077673995980337,0.1489448709508498,-9.73128867750678,-7.594101810811462,15.03861995039445,-1.033791004785618,22.51,athlete_01,deep-squat,8
2252,0,-0.1152433406252143,0.1365342460372325,-9.747250844478824,-8.496924888612027,14.22295432472111,-0.6485667827413865,22.52,athlete_01,deep-squat,8
2253,0,-0.1162680975139153,0.1283144436436248,-9.79950137996465,-9.81257036895096,13.823918973214328,-0.0476780957269444,22.53,athlete_01,deep-squat,8
2254,0,-0.1098259601406486,0.1215002504856125,-9.815274045687964,-10.81514758970696,13.293879151913004,0.6250906311614413,22.54,athlete_01,deep-squat,8
2255,0,-0.1237304940234065,0.1183948372705146,-9.86062223385598,-11.650519290379057,12.525494454808143,1.8520731956097216,22.55,athlete_01,deep-squat,8
2256,0,-0.130225560689045,0.1214823002151056,-9.906370080718949,-13.102818389748595,12.062243520796814,2.265366512715472,22.56,athlete_01,deep-squat,8
2257,0,-0.1254885077664328,0.1211136022077083,-9.940306624886274,-13.720776916579982,11.085170385355534,2.5809922081369847,22.57,athlete_01,deep-squat,8
2258,0,-0.1318023657712046,0.1172567480570943,-9.98433460060397,-14.865744616749438,9.646660184161846,3.195748845930898,22.58,athlete_01,deep-squat,8
2259,0,-0.1240228781602169,0.114090017244695,-10.015681074528429,-16.029720306559284,8.930344294165089,3.3266425140352496,22.59,athlete_01,deep-squat,8
2260,0,-0.1323724589359477,0.114513144408017,-10.055467111380173,-17.44252930023535,8.47418622638117,3.8274644059291183,22.6,athlete_01,deep-squat,8
2261,0,-0.130158201218912,0.1008263666628547,-10.079598238076873,-17.77139331832366,7.651968932460937,4.774844739256857,22.61,athlete_01,deep-squat,8
2262,0,-0.134502300983531,0.0961823533835894,-10.087198288415909,-18.83240976289468,6.690629249780312,4.985163761063719,22.62,athlete_01,deep-squat,8
2263,0,-0.1356611784513083,0.0930071108606925,-10.128605799284056,-19.89934133312881,6.243171680260207,5.723165979251768,22.63,athlete_01,deep-squat,8
2264,0,-0.1441569904611342,0.0861994518018815,-10.15920373754548,-20.68581537439154,5.2625155170305735,5.9402476334848355,22.64,athlete_01,deep-squat,8
2265,0,-0.1538060594580672,0.0780668561053661,-10.207430248349452,-21.575950833435527,4.820571499427719,6.815814405269415,22.65,athlete_01,deep-squat,8
2266,0,-0.1502115808299764,0.0791672709046978,-10.223664565035124,-22.15125857682152,4.388566051047345,7.843223925503011,22.66,athlete_01,deep-squat,8
