loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,time_s,person_id,exercise_label,repetition_index
4343,0,-0.0920337579537654,0.1642684783680641,-9.510527876845163,-0.1589325956759986,19.771193252455735,-6.272328923487928,43.43,athlete_01,deep-squat,15
4344,0,-0.0951740715060162,0.162478303520326,-9.562982320405322,-1.6860080044358523,19.180893253815295,-5.604482186951444,43.44,athlete_01,deep-squat,15
4345,0,-0.0873033343818282,0.1603797866527449,-9.59069327905662,-3.06419489075562,18.32406118452958,-4.986253387593067,43.45,athlete_01,deep-squat,15
4346,0,-0.0910963754124675,0.1556608480608724,-9.6064535379271,-3.7806697358965176,18.224715890943333,-4.402874063270603,43.46,athlete_01,deep-squat,15
4347,0,-0.0970569384809142,0.1561268069118356,-9.638849727103793,-4.717960580220677,18.03358106067732,-3.667975327953617,43.47,athlete_01,deep-squat,15
4348,0,-0.105202349967583,0.157738815929763,-9.660945851519935,-5.274029058783319,16.943585052628396,-2.904487436933418,43.48,athlete_01,deep-squat,15
4349,0,-0.1055675457429814,0.1530511868353008,-9.67506078172604,-5.672045217666345,16.356743781669326,-2.1319818032717683,43.49,athlete_01,deep-squat,15
4350,0,-0.1101269537051061,0.1447603985989302,-9.703207192356704,-6.093002225973812,15.448337380774522,-1.5429921846546124,43.5,athlete_01,deep-squat,15
4351,0,-0.1069051905696336,0.1393313137627779,-9.727149444488726,-7.507644329705066,15.305506096956378,-0.5647575505210295,43.51,athlete_01,deep-squat,15
4352,0,-0.1059764076988586,0.137951639518062,-9.76029486134133,-8.090603459010346,14.795779655535496,0.3392032869858405,43.52,athlete_01,deep-squat,15
4353,0,-0.108575818485044,0.1260892281438637,-9.805748039699903,-9.045958967685513,13.96201746852299,0.8141064099164164,43.53,athlete_01,deep-squat,15
4354,0,-0.1132073565277389,0.1237872915982777,-9.839869145849756,-10.201083718954592,12.772235052924932,1.101327350603364,43.54,athlete_01,deep-squat,15
4355,0,-0.1150606819518611,0.1210268281285704,-9.878754398033058,-11.181578423123106,11.573424023457264,1.7866739666135418,43.55,athlete_01,deep-squat,15
4356,0,-0.1180726399438372,0.1170664081921189,-9.916392906508989,-13.128948505908529,11.358178328053912,2.6853966976691233,43.56,athlete_01,deep-squat,15
4357,0,-0.1235153418278084,0.1207726538057044,-9.94086689024028,-14.052692271408183,10.96510171610612,3.1445881645155285,43.57,athlete_01,deep-squat,15
4358,0,-0.1206979707311496,0.1149342419937077,-9.96211743025756,-15.448958035499068,10.208549738581103,3.348475728174434,43.58,athlete_01,deep-squat,15
4359,0,-0.1258597013002817,0.1076826223223571,-9.996900870608409,-16.355164675529423,9.70964454711638,3.983537045051459,43.59,athlete_01,deep-squat,15
4360,0,-0.1323979877723594,0.10202351095439,-10.030167865720845,-17.128884214887513,9.199739183278238,4.704995718304658,43.6,athlete_01,deep-squat,15
4361,0,-0.143325774501157,0.0967442881380573,-10.085173052516277,-17.541146951693783,8.21168001475496,5.2615936756076245,43.61,athlete_01,deep-squat,15
4362,0,-0.1451268855309672,0.084756933835839,-10.114110199708284,-18.1181122895978,7.3902674380401745,5.581138197155242,43.62,athlete_01,deep-squat,15
4363,0,-0.1532747002479395,0.0921086764505591,-10.145708735783437,-19.231138269661912,6.78509468892472,6.190512225127601,43.63,athlete_01,deep-squat,15
4364,0,-0.1489609843057799,0.0906364003571719,-10.179064692413938,-20.33591534593393,6.5566289699708955,6.7600894341696005,43.64,athlete_01,deep-squat,15
4365,0,-0.1536367082941981,0.0839388774722209,-10.209062861649397,-21.794968754818573,5.987015616648426,7.660388635842241,43.65,athlete_01,deep-squat,15
4366,0,-0.1581676295876705,0.0739202575790712,-10.230742277160688,-22.610696844898232,5.098498338093021,8.222412494662736,43.66,athlete_01,deep-squat,15
4367,0,-0.1685098117452592,0.0631793549461054,-10.283420382583827,-23.686431199673837,3.639972364979303,8.756296005213102,43.67,athlete_01,deep-squat,15
4368,0,-0.1646705977377272,0.0586708899136009,-10.320691702857545,-24.182740005393526,2.3064723571577206,9.207044136458192,43.68,athlete_01,deep-squat,15
4369,0,-0.1649525423680663,0.0503825632307436,-10.356652673924902,-24.52275587439012,1.3714711806760165,9.891052800380772,43.69,athlete_01,deep-squat,15
4370,0,-0.1607971200502612,0.044128213502263,-10.366204761359322,-25.740786882954723,1.236018684956834,10.056137877838353,43.7,athlete_01,deep-squat,15
4371,0,-0.1658419159412354,0.0457016371088103,-10.409202845932835,-26.452116740393933,1.413401849818769,10.790864027918222,43.71,athlete_01,deep-squat,15
4372,0,-0.1607686636366243,0.0381589903412061,-10.457594519367548,-28.5382121323092,1.037242475682576,11.19492953722324,43.72,athlete_01,deep-squat,15
4373,0,-0.1586796229695852,0.0323883903294722,-10.475305188677403,-28.838185407896447,-0.2728921055677151,11.5195837009501,43.73,athlete_01,deep-squat,15
4374,0,-0.1531909592473279,0.0317576640625072,-10.502661656956596,-29.757120082659224,-0.744286150882223,11.66728193124687,43.74,athlete_01,deep-squat,15
4375,0,-0.1594301234685639,0.0220381557732282,-10.565103007656266,-29.974968129630888,-1.9027655483757355,12.047614340616253,43.75,athlete_01,deep-squat,15
4376,0,-0.1570036631328633,0.0158900448576931,-10.602201579186453,-30.743822028760594,-2.5501168401007637,12.240998644000449,43.76,athlete_01,deep-squat,15
4377,0,-0.1648510360856302,0.0074680481463329,-10.623319516804292,-31.800554876163876,-3.5573517391698313,12.370216569240222,43.77,athlete_01,deep-squat,15
4378,0,-0.1668086670632476,0.0094765954293813,-10.681255150457767,-33.04696699694874,-4.201416904688401,12.666301713691148,43.78,athlete_01,deep-squat,15
4379,0,-0.1703183457540117,-0.0070055862513759,-10.723421222876322,-33.791473188629546,-4.702108656064167,12.68607372698574,43.79,athlete_01,deep-squat,15
4380,0,-0.1655997516193899,-0.0135878867558699,-10.776948233477572,-34.995022752638285,-5.897414219973066,13.0891830793364,43.8,athlete_01,deep-squat,15
4381,0,-0.166943312593261,-0.0205401760047433,-10.814922895748078,-35.33430166863745,-6.55597761304969,13.551055242648056,43.81,athlete_01,deep-squat,15
4382,0,-0.1610569318486179,-0.034943331652082,-10.86687890047813,-35.81960416767296,-7.115013501080998,13.871828143712698,43.82,athlete_01,deep-squat,15
4383,0,-0.1644092475873908,-0.0383491006330375,-10.919189664997266,-36.652607629321025,-7.605354888331358,13.889650303491765,43.83,athlete_01,deep-squat,15
4384,0,-0.1683825585134698,-0.0373643998719305,-10.944410282173015,-36.77889973671025,-8.167231427542761,14.256261217352508,43.84,athlete_01,deep-squat,15
4385,0,-0.172940768136599,-0.0400383983829662,-10.977686980244126,-37.663963749197656,-8.713089569526526,14.681056050402846,43.85,athlete_01,deep-squat,15
4386,0,-0.1751446921096868,-0.0443537641472605,-11.022126049435572,-38.47889219420806,-9.80990094836581,14.991118994750112,43.86,athlete_01,deep-squat,15
4387,0,-0.181916061571863,-0.0541063990239832,-11.059685274248013,-40.02708840464773,-10.554468350309962,14.836410962230469,43.87,athlete_01,deep-squat,15
4388,0,-0.1890887197898794,-0.070748033198852,-11.113216097484068,-40.287183045316645,-11.156058638468815,14.95670432712322,43.88,athlete_01,deep-squat,15
4389,0,-0.1923378135022257,-0.0760412303076145,-11.152740361188243,-40.79827948967465,-11.649635632397196,15.16775735313009,43.89,athlete_01,deep-squat,15
4390,0,-0.1943320734452262,-0.0902600598540557,-11.195146635739889,-41.48818919672311,-12.63899412099492,14.911005746581113,43.9,athlete_01,deep-squat,15
4391,0,-0.1969110052159265,-0.097185533313513,-11.21848659673168,-42.107648810005685,-13.158622260514925,14.932569724961306,43.91,athlete_01,deep-squat,15
4392,0,-0.1863109676169,-0.0993883181366377,-11.241166769111503,-42.53049590217724,-13.633575830847748,14.783254648844055,43.92,athlete_01,deep-squat,15
4393,0,-0.1898702983606535,-0.1106650494359398,-11.308892452927646,-43.127066573884086,-14.144394302925027,14.908847031072652,43.93,athlete_01,deep-squat,15
4394,0,-0.1934536948173083,-0.1212899359212983,-11.351479910923818,-44.133868843019435,-14.802161615616765,14.83166094445676,43.94,athlete_01,deep-squat,15
4395,0,-0.1890685020635208,-0.1344261456771821,-11.394935754326074,-44.703869991864615,-15.998946236237384,15.022901716421629,43.95,athlete_01,deep-squat,15
4396,0,-0.1877492642817256,-0.1437550799461829,-11.41608855243017,-44.879756346081,-16.62116288703369,14.669474325568126,43.96,athlete_01,deep-squat,15
4397,0,-0.1948422679850228,-0.1547457166899717,-11.460230814821909,-44.95601886448078,-17.57348250570415,14.60536053470967,43.97,athlete_01,deep-squat,15
4398,0,-0.1929675171737122,-0.1569245519532683,-11.511919572921949,-45.53717202767691,-18.37975020476924,14.471330583893891,43.98,athlete_01,deep-squat,15
4399,0,-0.1910699963558024,-0.1589219821653433,-11.563369570683532,-45.85186408153497,-18.89758157016973,14.201812549266675,43.99,athlete_01,deep-squat,15
4400,0,-0.1987341718159328,-0.1803075675386118,-11.61184091597404,-46.54161969424295,-19.293010529528225,13.493102894729816,44.0,athlete_01,deep-squat,15
4401,0,-0.2015229723127352,-0.1828827953343649,-11.656116485388765,-46.3874684978355,-20.309830741279796,13.35394221171549,44.01,athlete_01,deep-squat,15
4402,0,-0.199844080050158,-0.1961354595664691,-11.702886480809164,-46.462977471588445,-20.2685692872763,13.324901011464698,44.02,athlete_01,deep-squat,15
4403,0,-0.1979043506012124,-0.1946352656256279,-11.734583919375696,-46.934274611227494,-20.80878619042901,13.2085229320686,44.03,athlete_01,deep-squat,15
4404,0,-0.204558663663887,-0.2004168010789273,-11.769425572761882,-47.162828948657726,-21.16556805451225,12.615657926009678,44.04,athlete_01,deep-squat,15
4405,0,-0.2005810709238062,-0.2045508652003462,-11.813821948121875,-48.60345974663378,-21.563211524204693,11.99477661007813,44.05,athlete_01,deep-squat,15
4406,0,-0.2008939798746644,-0.2102330485731796,-11.843098820584869,-48.523100721486074,-22.317317171712467,11.675664713810004,44.06,athlete_01,deep-squat,15
4407,0,-0.2083372704001136,-0.2172653833083658,-11.89074798834266,-48.59268293508598,-22.706235263782787,11.15259203824607,44.07,athlete_01,deep-squat,15
4408,0,-0.2109890675405265,-0.2257840958390989,-11.93482344956098,-48.922731808066104,-23.36346924916588,10.643466600720467,44.08,athlete_01,deep-squat,15
4409,0,-0.2032725232735464,-0.229751466611113,-11.986736291597806,-49.79521613427453,-23.95531056886789,10.212050404181532,44.09,athlete_01,deep-squat,15
4410,0,-0.204481549618248,-0.2360263681269128,-12.00918704198742,-49.446886777881,-24.8279936088112,9.979540861303024,44.1,athlete_01,deep-squat,15
4411,0,-0.2164890235127768,-0.2426539025908978,-12.044759463994964,-49.68025999098505,-25.663918483331727,9.371759179522266,44.11,athlete_01,deep-squat,15
4412,0,-0.2226760578961459,-0.24397495609492,-12.071467065152628,-49.353224930096246,-25.91029600169988,8.941979908483864,44.12,athlete_01,deep-squat,15
4413,0,-0.2143601994751326,-0.2610663627927926,-12.09683412874642,-49.03751521973191,-26.484139479366448,8.683676209677873,44.13,athlete_01,deep-squat,15
4414,0,-0.2156414985077145,-0.268418241919478,-12.152502397401983,-49.054396193048674,-27.27154867752878,8.256283439693862,44.14,athlete_01,deep-squat,15
4415,0,-0.2156578742842735,-0.2805030048548467,-12.185556266594372,-49.268154900763854,-27.349543803450302,8.282160561866053,44.15,athlete_01,deep-squat,15
4416,0,-0.2221511766452395,-0.2919889861170833,-12.231530253764529,-49.65831902385586,-27.206189839497647,7.5208755272429695,44.16,athlete_01,deep-squat,15
4417,0,-0.214223757824765,-0.2979632685111495,-12.26991083035098,-50.14478397325227,-27.53822362745649,7.020011073295441,44.17,athlete_01,deep-squat,15
4418,0,-0.2161592230008564,-0.2989211066166276,-12.309469821212677,-50.16487578306209,-28.65004922043329,6.5625915533430135,44.18,athlete_01,deep-squat,15
