Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z
2025-12-27T01:08:52.478772,-7.240681,0.263210,-6.771687,0.279776,0.169820,0.163711
2025-12-27T01:08:52.488772,-7.283751,0.263210,-6.704688,0.345749,0.206472,0.182037
2025-12-27T01:08:52.497772,-7.527819,0.521635,-6.623332,0.379958,0.226020,0.188146
2025-12-27T01:08:52.507772,-7.685746,0.842273,-6.527620,0.348193,0.216246,0.182037
2025-12-27T01:08:52.516772,-7.695317,0.894915,-6.537191,0.248011,0.178372,0.164933
2025-12-27T01:08:52.526772,-7.551748,0.799202,-6.652046,0.124616,0.130725,0.141720
2025-12-27T01:08:52.536772,-7.326822,0.646062,-6.685546,0.015882,0.105068,0.125838
2025-12-27T01:08:52.545772,-7.140182,0.272781,-6.738188,-0.045204,0.113620,0.112399
2025-12-27T01:08:52.555772,-7.077969,-0.004785,-6.671189,-0.045204,0.146607,0.101403
2025-12-27T01:08:52.565772,-7.159325,-0.110069,-6.666403,-0.001221,0.190589,0.092851
2025-12-27T01:08:52.574772,-7.207181,-0.095712,-6.527620,0.067195,0.228463,0.086742
2025-12-27T01:08:52.584772,-7.451249,0.086141,-6.474977,0.120951,0.243124,0.076969
2025-12-27T01:08:52.593772,-7.628318,0.301495,-6.369693,0.139277,0.223576,0.065973
2025-12-27T01:08:52.603772,-7.613961,0.440279,-6.355336,0.118507,0.179594,0.054977
2025-12-27T01:08:52.613772,-7.613961,0.483350,-6.427121,0.079412,0.134390,0.050090
2025-12-27T01:08:52.622772,-7.479963,0.478564,-6.532405,0.045204,0.100181,0.048869
2025-12-27T01:08:52.632772,-7.331608,0.287138,-6.527620,0.025656,0.081855,0.045204
2025-12-27T01:08:52.641772,-7.188039,0.181854,-6.522834,0.040317,0.081855,0.047647
2025-12-27T01:08:52.651772,-7.077969,0.167497,-6.570690,0.070860,0.087964,0.046425
2025-12-27T01:08:52.661772,-7.020541,0.315852,-6.527620,0.101403,0.094073,0.043982
2025-12-27T01:08:52.670772,-6.982256,0.425922,-6.618547,0.109955,0.094073,0.040317
2025-12-27T01:08:52.680772,-7.010970,0.507278,-6.637689,0.107512,0.089186,0.042760
2025-12-27T01:08:52.690772,-7.049255,0.641276,-6.570690,0.098960,0.089186,0.045204
2025-12-27T01:08:52.699772,-7.058826,0.612562,-6.695117,0.087964,0.086742,0.056199
2025-12-27T01:08:52.709772,-7.135396,0.555134,-6.943971,0.095294,0.089186,0.063529
2025-12-27T01:08:52.718772,-7.164110,0.693918,-6.963113,0.102625,0.094073,0.073303
2025-12-27T01:08:52.728772,-7.135396,0.646062,-6.695117,0.081855,0.092851,0.084299
2025-12-27T01:08:52.738772,-7.058826,0.607776,-6.695117,0.046425,0.083077,0.084299
2025-12-27T01:08:52.747772,-6.929614,0.650847,-6.537191,0.003665,0.067195,0.081855
2025-12-27T01:08:52.757772,-6.905686,0.535992,-6.685546,-0.034208,0.061086,0.076969
2025-12-27T01:08:52.766772,-6.781259,0.430708,-6.800401,-0.052534,0.058643,0.073303
2025-12-27T01:08:52.776772,-6.776473,0.253639,-6.953542,-0.034208,0.063529,0.079412
2025-12-27T01:08:52.786772,-6.747759,0.129212,-7.001398,0.026878,0.076969,0.085521
2025-12-27T01:08:52.795772,-6.824330,0.081355,-6.953542,0.101403,0.090408,0.095294
2025-12-27T01:08:52.805772,-6.963113,0.248853,-6.972685,0.169820,0.100181,0.102625
2025-12-27T01:08:52.815772,-7.087540,0.392422,-6.900900,0.212581,0.096516,0.107512
2025-12-27T01:08:52.824772,-7.255038,0.569491,-6.805187,0.204028,0.061086,0.108733
2025-12-27T01:08:52.834772,-7.274180,0.784845,-6.690331,0.139277,0.012217,0.096516
