loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
436,95266,-9.239877,-0.820429,-0.471380,2.322173,-115.466202,26.706038
437,95484,-9.406624,-0.953833,-0.220196,-15.674940,-110.464467,27.872964
438,95702,-9.686307,-1.354024,0.772102,-28.738019,-116.281324,30.214611
439,95920,-10.032044,-1.584447,0.646649,-35.270391,-82.713794,19.805173
440,96138,-10.507970,-0.900688,0.113873,-42.897712,-60.919632,2.507351
441,96356,-11.423600,-0.163006,-0.638814,-37.480555,-30.390678,-13.892280
442,96574,-11.935912,0.426156,-1.494290,-29.170229,-3.842565,-29.792483
443,96792,-12.427435,0.423844,-1.771147,-26.244984,26.885103,-45.556117
444,97010,-12.072207,0.595598,-0.921153,-11.344812,52.422354,-43.407333
445,97228,-11.475151,0.905411,0.111277,-0.672844,86.237537,-43.863023
446,97446,-10.026961,1.267183,1.101259,13.813689,112.145354,-29.058805
447,97664,-8.714909,1.470751,2.288434,32.729104,125.573934,-12.895922
448,97882,-7.737572,1.245430,2.708794,37.062381,118.221436,1.353720
449,98100,-7.279026,0.891995,1.408384,39.604532,90.989761,13.941232
450,98318,-6.931062,0.273179,0.394021,36.997033,47.339434,18.174223
451,98536,-7.438637,-0.400129,-0.986531,34.382879,0.764653,26.769020
452,98754,-8.057970,-0.672173,-1.197974,21.913052,-63.479351,24.361810
453,98972,-9.031427,-0.547852,-1.431604,13.238916,-105.079755,27.966168
454,99190,-9.215027,-0.804958,-0.566500,-9.823274,-121.091601,27.699948
455,99408,-9.692469,-1.062379,0.197549,-17.711511,-124.625194,28.940178
456,99626,-9.734769,-1.235062,0.558821,-23.308751,-114.722019,26.950521
457,99844,-10.377816,-1.293862,0.737099,-29.609308,-81.951758,14.957829
458,100062,-10.492656,-0.816763,-0.045077,-36.974141,-47.114411,-2.471899
459,100280,-11.313900,-0.149546,-1.196780,-43.776253,-23.608656,-16.216589
460,100498,-12.054630,0.356298,-1.734625,-33.264063,12.912153,-31.298861
461,100716,-11.971486,0.704181,-1.502760,-25.832268,32.131334,-44.779782
462,100934,-11.971730,0.625874,-0.868359,-10.171597,64.091842,-45.440974
463,101152,-11.386634,0.741937,0.457083,2.354323,91.902737,-35.373686
464,101370,-9.957427,0.957348,1.596876,13.808505,115.129007,-24.032130
465,101588,-8.641067,1.534042,2.303153,27.101703,128.735193,-7.126187
466,101806,-7.809259,1.348400,2.490553,35.670355,116.104981,5.851745
467,102024,-7.035586,0.815043,1.361497,34.663365,87.698519,12.534325
468,102242,-7.054540,0.025764,0.357034,39.887458,37.672799,21.618345
469,102460,-7.649962,-0.464683,-0.881963,32.705918,-18.567872,23.302906
470,102678,-8.277164,-0.661363,-1.868382,24.107795,-66.008661,23.731045
471,102896,-8.697583,-0.886812,-1.101618,14.201192,-110.283082,28.853356
472,103114,-9.463569,-0.908821,-0.653664,1.635226,-122.489407,28.473071
473,103332,-9.471610,-1.191559,0.504762,-12.621919,-120.517528,26.573368
474,103550,-9.669552,-1.346218,0.813036,-25.286185,-102.757654,22.454738
475,103768,-9.958734,-1.228210,0.595372,-34.696533,-76.502244,17.688225
476,103986,-10.707630,-0.745923,-0.300912,-41.444174,-49.764368,3.287333
477,104204,-11.470460,-0.068631,-1.126636,-36.786688,-15.943377,-11.423057
478,104422,-12.224321,0.395530,-1.600842,-37.217944,17.764053,-33.533348
479,104640,-12.376804,0.687642,-2.075672,-21.359192,32.817152,-42.956693
480,104858,-11.898316,0.722862,-0.715705,-2.874867,67.825587,-44.988788
481,105076,-10.903352,0.817449,0.594617,-6.964768,98.287857,-36.685175
482,105294,-9.906062,1.087782,1.948571,12.109220,133.587022,-19.618308
483,105512,-8.487223,1.571761,2.506355,26.702208,131.064528,-12.795995
484,105730,-7.450238,1.350122,2.386729,32.585516,115.612071,4.943145
485,105948,-7.179949,0.449394,1.102464,38.462712,88.023524,22.624603
486,106166,-7.039991,-0.064887,-0.040049,41.340264,36.797318,20.457502
487,106384,-7.653633,-0.319991,-0.611720,31.583592,-21.199975,23.232796
488,106602,-8.442760,-0.814216,-1.440845,18.948649,-66.513374,24.227429
489,106820,-8.755049,-0.735983,-1.051921,3.257612,-104.696835,25.484428
490,107038,-9.247149,-0.880095,-0.372283,-4.335418,-123.348345,29.914700
491,107256,-9.382844,-1.233153,0.585911,-20.185507,-114.932242,35.739824
492,107474,-9.989480,-1.601300,0.736223,-32.134847,-104.125594,23.163761
493,107692,-10.329175,-1.059207,0.681377,-33.835805,-62.309438,11.259172
494,107910,-11.205243,-0.430046,-0.271100,-40.161436,-53.101493,-6.196058
495,108128,-11.412747,0.014127,-1.654089,-40.596496,-9.877608,-15.993977
496,108346,-12.045340,0.743252,-1.546526,-25.496265,19.764056,-32.540101
497,108564,-12.451306,0.438776,-1.708012,-19.514431,41.982153,-42.497404
498,108782,-11.865872,0.705449,-0.431705,-7.141977,70.319457,-51.240593
499,109000,-10.795027,0.788092,0.525298,9.438958,104.299154,-32.782334
500,109218,-9.507049,1.090594,1.864954,18.349972,128.649229,-18.330493
501,109436,-8.410732,1.471681,2.556366,30.361147,127.923588,-3.255486
502,109654,-7.458451,1.047140,2.256667,36.871346,105.500064,4.577835
503,109872,-7.086993,0.586450,1.276122,39.361165,78.527349,14.175293
504,110090,-7.140687,-0.029216,-0.023807,41.743985,24.521154,14.955130
505,110308,-7.795149,-0.397213,-1.167440,31.234148,-38.461539,19.486263
506,110526,-8.388467,-0.524476,-1.695904,20.517837,-82.933602,20.544482
507,110744,-9.040242,-0.644299,-1.110806,8.364756,-104.575265,29.429313
508,110962,-9.484396,-0.793370,-0.676766,-7.522076,-120.543010,30.841848
509,111180,-9.540855,-1.031215,0.248153,-18.479884,-119.423905,31.749181
510,111398,-9.894593,-1.308972,1.018219,-29.454992,-98.931315,21.911178
511,111616,-10.424443,-1.036220,0.633180,-38.723091,-78.687551,9.689260
512,111834,-10.861466,-0.629414,-0.845928,-41.310824,-50.073498,-3.667304
513,112052,-11.670815,0.115251,-1.073373,-39.790203,-21.815312,-22.347395
514,112270,-12.061146,0.351924,-1.846699,-30.655010,17.292441,-38.590702
515,112488,-11.831864,0.579148,-1.430416,-19.986097,32.987143,-40.003274
516,112706,-12.233272,0.810947,-0.716096,-9.256280,75.426718,-36.028824
517,112924,-10.709366,0.890825,0.746957,10.759638,101.387916,-30.931043
518,113142,-9.753695,1.296396,2.103852,17.634582,116.692495,-19.181390
519,113360,-8.285707,1.413580,2.206148,29.308526,135.404032,-6.306419
520,113578,-7.409491,1.088209,2.020701,41.913478,104.575910,10.926265
521,113796,-7.170613,0.562861,0.939310,39.406954,69.394231,17.792701
522,114014,-7.463658,-0.244515,0.093715,38.196308,16.223773,22.066477
523,114232,-7.889095,-0.735215,-1.239599,28.562707,-35.825804,19.930813
524,114450,-8.595818,-0.494125,-1.566719,16.348284,-83.501351,23.155718
525,114668,-8.957539,-0.702954,-1.019774,2.068758,-122.342158,29.122956
526,114886,-9.430346,-0.869435,-0.111039,-14.193005,-125.347886,22.951365
527,115104,-9.617634,-1.372435,0.570848,-20.374712,-119.351886,27.916349
528,115322,-9.774878,-1.545073,0.829080,-32.201381,-89.386962,16.794047
529,115540,-10.395363,-0.959516,0.546552,-40.878985,-66.783541,15.030301
530,115758,-11.237181,-0.440903,-0.552976,-39.334926,-40.354481,-4.283118
531,115976,-11.568195,0.365807,-1.591218,-37.709187,-1.558715,-19.183619
532,116194,-12.178234,0.371002,-1.821534,-25.330829,24.619024,-34.967600
533,116412,-11.911600,0.568070,-1.541481,-20.335491,49.835003,-41.426068
534,116630,-11.386378,0.718627,-0.264283,-3.578778,86.269271,-43.974747
535,116848,-10.598260,0.949197,1.083979,16.181446,102.135047,-23.857496
536,117066,-9.367732,1.201005,2.023002,25.321839,123.317915,-13.181470
537,117284,-8.182864,1.205145,2.412144,33.969561,116.305626,-2.131813
538,117502,-7.185551,0.951522,1.787918,35.539778,102.506920,11.116672
539,117720,-6.634326,0.503726,0.543901,35.152621,62.547638,21.624946
540,117938,-7.255504,-0.272070,-0.282271,39.960526,17.350229,17.307942
541,118156,-7.912755,-0.664258,-1.517638,23.667973,-46.439961,18.214933
542,118374,-8.537131,-0.615326,-1.685114,17.265309,-83.265302,25.725012
543,118592,-9.267674,-0.737413,-1.007376,0.072491,-127.366833,26.200967
544,118810,-9.319889,-1.063849,-0.521693,-11.987916,-120.171504,23.904894
545,119028,-9.698276,-1.259830,0.654882,-22.512679,-111.039275,22.704127
546,119246,-9.915596,-1.225151,0.633656,-32.568783,-95.321669,24.267440
547,119464,-10.568379,-0.827830,0.093365,-37.021564,-63.784357,12.961257
548,119682,-11.418870,-0.301391,-1.138236,-43.255525,-22.060525,-7.002666
549,119900,-12.089757,0.252252,-1.645925,-33.660817,6.235751,-24.956719
550,120118,-12.147355,0.597960,-1.985924,-24.661820,29.931814,-41.548699
551,120336,-12.253512,0.762117,-1.197275,-18.292592,52.590094,-46.005195
552,120554,-11.530134,0.715082,-0.126878,3.849116,88.403913,-36.151608
553,120772,-10.656659,1.016759,1.507142,14.855180,106.358394,-31.554883
554,120990,-8.937868,1.296265,2.384210,25.446846,123.990846,-13.990135
555,121208,-8.039120,1.521094,2.570905,38.412583,119.397376,-1.535203
556,121426,-7.246164,0.865662,1.951489,41.397269,96.033849,10.081478
557,121644,-7.005176,0.214561,0.525948,44.175804,52.356781,16.050805
558,121862,-7.054360,-0.497345,-0.879698,40.281509,-0.037213,22.341826
559,122080,-7.759625,-0.628640,-1.544244,27.242119,-52.871287,21.221748
560,122298,-8.760699,-0.753195,-1.380276,16.446365,-96.943880,24.381002
561,122516,-9.155858,-0.790555,-0.935401,-0.037450,-113.714427,27.543527
562,122734,-9.557723,-1.046805,-0.093253,-16.523066,-129.636145,31.687671
563,122952,-9.844702,-1.323329,0.510569,-29.738005,-113.578622,31.002408
564,123170,-10.124011,-1.404322,0.556390,-35.728395,-85.124588,17.607064
565,123388,-10.573939,-0.958527,0.127280,-38.506065,-55.786712,6.963665
566,123606,-11.237314,-0.120536,-0.761092,-34.859035,-27.783075,-11.464519
567,123824,-11.972258,0.316429,-1.436010,-35.483452,8.466202,-29.038556
568,124042,-12.000857,0.460688,-1.795467,-26.726947,34.502346,-39.025637
569,124260,-12.113184,0.578405,-1.109494,-10.822560,63.159766,-44.773261
570,124478,-11.452382,0.762367,0.143049,1.595314,86.002769,-34.138915
571,124696,-10.312449,1.206494,1.725951,17.410408,122.067695,-25.608463
572,124914,-8.945042,1.293700,2.203288,29.027293,118.007067,-16.437276
573,125132,-7.549671,1.421322,2.501033,37.982521,123.867632,1.349668
574,125350,-7.363156,0.994053,1.756351,35.466372,94.287270,10.833900
575,125568,-7.104752,0.161688,0.528777,38.500659,43.062976,20.243150
576,125786,-7.438955,-0.485890,-0.711249,36.525478,-6.791851,21.715083
577,126004,-8.291600,-0.748154,-1.375326,24.186375,-57.478478,22.374640
578,126222,-8.863431,-0.611791,-1.433542,14.640385,-103.082056,21.093694
579,126440,-9.270379,-0.898946,-1.262351,-5.132755,-125.096101,25.634726
580,126658,-9.803719,-1.102565,0.340883,-13.012371,-123.986382,31.827798
581,126876,-9.859762,-1.445939,0.787303,-30.510238,-106.530852,25.971175
582,127094,-10.174287,-1.346845,0.820092,-40.446309,-80.853554,16.337066
583,127312,-10.757843,-0.816984,-0.001584,-39.905028,-51.352973,6.969010
584,127530,-11.411767,-0.106111,-1.330585,-37.533692,-32.609127,-12.931307
585,127748,-12.017202,0.386448,-1.955517,-33.244780,9.148263,-29.348931
586,127966,-12.256129,0.579124,-1.467189,-21.438785,30.474700,-43.760098
587,128184,-12.136091,0.629015,-1.188832,-17.554286,62.161071,-43.611601
588,128402,-11.212722,0.894605,0.055259,1.306503,84.990732,-37.239630
589,128620,-10.046251,1.056746,1.621247,14.301726,110.289778,-20.461420
590,128838,-8.595927,1.349248,2.095028,27.343651,128.736309,-9.502493
591,129056,-7.503174,1.402416,2.340548,34.717172,115.038524,2.413379
592,129274,-6.963979,0.732558,1.171700,41.225174,87.673874,11.946055
593,129492,-7.417788,0.219220,0.369365,35.247985,42.132313,15.532063
594,129710,-7.802615,-0.604906,-0.776270,35.389805,-15.591805,21.262967
595,129928,-8.012551,-0.661082,-1.754540,23.211175,-63.756283,22.482242
596,130146,-9.118020,-0.714471,-1.218458,12.254054,-113.736151,22.141512
597,130364,-9.489547,-0.807115,-0.192021,-4.705193,-123.987219,25.932081
598,130582,-9.216664,-1.189502,0.102910,-16.865126,-129.285401,31.364463
599,130800,-9.831604,-1.459959,0.565141,-34.377993,-107.717602,18.338479
600,131018,-10.249852,-1.305695,0.412745,-38.290373,-82.270804,19.146475
601,131236,-10.521364,-0.745120,0.037859,-40.829696,-49.835693,-2.167323
602,131454,-11.315306,0.004283,-1.364518,-37.908356,-21.773404,-20.052158
603,131672,-12.019216,0.226441,-1.802235,-26.494030,11.235718,-36.591753
604,131890,-12.174699,0.599428,-1.700233,-23.753213,37.778090,-44.689154
605,132108,-11.980405,0.717559,-0.634828,-13.023425,65.173751,-39.142275
606,132326,-10.817788,0.860956,0.832889,8.471614,95.361698,-42.449756
607,132544,-9.850003,1.025198,1.795216,23.472814,119.084725,-25.436169
608,132762,-8.718093,1.185429,2.070220,34.267413,130.208914,-8.280998
609,132980,-7.563193,1.225115,2.277390,41.115481,116.537098,-0.634908
610,133198,-6.909517,0.487611,1.258325,35.806728,82.597550,10.593721
611,133416,-7.375178,-0.090715,0.206921,37.536528,37.064311,23.365648
612,133634,-7.653595,-0.382910,-1.252806,31.301101,-27.738095,23.380998
613,133852,-8.237503,-0.498370,-1.545238,23.835750,-73.823048,21.995715
614,134070,-8.904355,-0.577632,-0.837426,10.339898,-114.889846,23.261822
615,134288,-9.583020,-0.836546,-0.728713,-1.756336,-126.721659,30.511926
616,134506,-9.612155,-1.142641,0.097927,-19.223618,-123.103828,28.416809
617,134724,-9.851028,-1.317549,0.610366,-27.588963,-99.847022,29.067849
618,134942,-10.745996,-1.266575,0.708014,-44.876854,-66.446934,13.818107
619,135160,-11.137060,-0.559842,-0.531710,-42.732815,-36.763689,-3.301665
620,135378,-11.660435,0.229237,-1.037700,-38.778761,-19.070678,-20.441871
621,135596,-11.840870,0.361601,-2.006647,-27.103410,11.686977,-34.732447
622,135814,-12.171694,0.559804,-2.044559,-20.926009,48.181979,-37.104173
623,136032,-11.880552,0.654806,-0.356122,-5.378720,73.236465,-49.314106
624,136250,-10.988312,0.886901,0.404318,5.737752,108.249517,-35.593681
625,136468,-9.865154,1.011290,1.908536,18.266830,115.657415,-20.239374
626,136686,-8.331420,1.404994,2.551523,27.026473,122.386673,-6.785724
627,136904,-7.445202,1.271146,2.040112,35.330814,118.663741,7.357854
628,137122,-7.259281,0.552637,0.916547,36.587704,69.606502,12.907479
629,137340,-6.913578,0.031525,0.138693,40.695380,25.260927,20.945225
630,137558,-7.768045,-0.584963,-1.404914,32.980853,-35.940220,22.591473
631,137776,-8.371459,-0.526980,-1.471965,15.814622,-76.676582,23.587023
632,137994,-9.197526,-0.864878,-1.099843,1.517290,-121.497480,31.826813
633,138212,-9.610474,-0.929337,-0.368904,-7.613496,-130.906941,26.679386
634,138430,-9.544243,-1.250098,0.391672,-27.352024,-121.825701,30.977418
635,138648,-10.021617,-1.482333,0.783846,-29.551764,-96.213535,21.315112
636,138866,-10.207893,-0.977134,0.604709,-42.680150,-54.993236,7.612996
637,139084,-11.110451,-0.504297,-0.473101,-38.893492,-33.314343,-1.852094
638,139302,-11.744675,0.116431,-1.130463,-33.907660,-5.453527,-19.809957
639,139520,-12.025305,0.443527,-2.036643,-28.346235,14.883199,-33.010674
640,139738,-12.362267,0.567273,-1.553341,-15.630919,49.959900,-44.077524
641,139956,-11.715949,0.836742,-0.804343,-2.935405,81.371094,-38.973711
642,140174,-10.636932,0.832560,0.792696,10.794005,100.291876,-33.667481
643,140392,-9.684961,1.124307,2.109585,20.437248,118.061923,-19.302681
644,140610,-8.167522,1.358452,2.527599,32.227659,123.576491,-3.813342
645,140828,-7.478665,1.055757,1.708984,34.793492,101.501514,7.164826
646,141046,-6.872747,0.484650,1.012219,37.103908,71.272883,21.229287
647,141264,-7.297725,-0.229943,-0.546905,37.465544,13.321642,22.280374
648,141482,-8.031922,-0.675686,-1.175875,25.047221,-34.540804,25.367279
649,141700,-8.651673,-0.587507,-1.258118,16.240683,-77.334348,23.352545
650,141918,-9.258374,-0.675749,-1.047422,7.584231,-111.671097,28.073604
651,142136,-9.371218,-0.915091,-0.099954,-11.341342,-131.353140,29.594491
652,142354,-9.292165,-1.183104,0.337384,-18.370842,-125.976995,27.229796
653,142572,-9.898612,-1.447007,0.581516,-33.066508,-96.840197,19.397277
654,142790,-10.558526,-1.225941,0.081436,-38.875875,-60.354004,7.515875
655,143008,-11.205963,-0.275784,-0.817112,-39.575938,-40.365145,-9.333298
656,143226,-11.643491,0.230309,-1.178422,-34.257820,-6.271522,-22.755889
657,143444,-12.331275,0.644857,-1.671785,-26.755594,24.221056,-42.745573
658,143662,-12.370428,0.624430,-1.331606,-15.002251,50.981800,-45.036840
659,143880,-11.456787,0.731707,-0.117897,0.405501,86.457136,-40.735659
660,144098,-10.473654,0.983536,1.303916,17.598665,101.370434,-33.481518
661,144316,-9.031884,1.301667,2.069195,21.293274,128.075469,-14.864048
662,144534,-7.758153,1.363347,2.666647,38.091909,116.484817,-4.972449
663,144752,-7.225175,0.974931,1.868417,36.842537,102.484574,7.035617
664,144970,-7.238420,0.425722,0.821207,42.699625,65.708780,18.180844
665,145188,-7.241141,-0.310823,-0.582290,36.653061,14.715911,22.446849
666,145406,-8.010164,-0.554769,-1.306573,24.034631,-40.887391,24.839839
667,145624,-8.514014,-0.514750,-1.312644,10.156824,-89.792659,20.399265
668,145842,-9.323030,-0.722309,-0.749942,3.170556,-117.651014,32.693331
669,146060,-9.470144,-1.076097,-0.414401,-14.340362,-125.126051,24.450237
670,146278,-9.661045,-1.270086,0.403507,-23.871575,-111.497545,25.560132
671,146496,-9.898084,-1.434574,0.795490,-29.310126,-88.639338,16.538094
672,146714,-10.462315,-0.984673,-0.002889,-42.833340,-63.025397,9.933065
673,146932,-11.000367,-0.218334,-0.731316,-33.747350,-35.751253,-8.404288
674,147150,-11.824416,0.401996,-1.515540,-38.466460,-1.807070,-30.284394
675,147368,-12.343390,0.639792,-1.771484,-24.198449,20.958091,-35.821272
676,147586,-12.183438,0.421382,-1.418242,-19.073004,47.391442,-43.101156
677,147804,-11.465609,0.781434,-0.224479,0.422433,76.902139,-42.049246
678,148022,-10.426275,0.948614,1.292279,12.610723,112.110720,-28.376431
679,148240,-8.938578,1.269493,2.384853,25.809436,125.794488,-13.950418
680,148458,-8.238151,1.542724,2.278206,31.825229,120.431867,-3.843604
681,148676,-6.936395,0.889851,1.679095,36.770715,100.784715,15.227993
682,148894,-7.020754,0.212401,0.872370,40.345034,52.477572,17.385222
683,149112,-7.410369,-0.261000,-0.642500,34.961352,11.324560,29.343461
684,149330,-8.051622,-0.648657,-1.635989,28.449152,-60.612491,22.251114
685,149548,-8.681459,-0.602215,-1.554352,19.456194,-92.155353,23.639912
686,149766,-9.120687,-0.755127,-0.977026,-1.055196,-115.161882,26.014035
687,149984,-9.551359,-0.928386,0.044328,-12.907086,-128.367126,36.099175
688,150202,-9.636592,-1.569419,0.866660,-29.612470,-118.115039,24.717784
689,150420,-9.873146,-1.363926,0.684090,-39.734511,-80.889643,18.040303
690,150638,-10.752693,-0.876953,0.153754,-39.184773,-50.388020,6.815172
691,150856,-10.997093,-0.247310,-0.832419,-36.730005,-21.591273,-13.280205
692,151074,-11.587055,0.326402,-1.598648,-33.061439,-3.273249,-34.053584
693,151292,-11.929968,0.671994,-1.924885,-24.826575,32.566819,-42.415830
694,151510,-11.886754,0.574533,-0.905647,-14.887608,61.516926,-39.944827
695,151728,-11.314156,0.703352,0.161528,3.012264,86.129979,-40.545107
696,151946,-9.953828,1.194943,1.314566,10.614132,106.280269,-30.620330
697,152164,-8.940133,1.338435,2.060752,26.979052,110.894033,-11.750719
698,152382,-7.538369,1.198523,1.842231,35.712120,123.499538,0.685025
699,152600,-7.108550,0.994851,2.004985,41.389070,87.395785,12.748313
700,152818,-7.237491,0.192929,0.370257,37.413040,56.493532,17.541112
701,153036,-7.733968,-0.305357,-0.655854,34.015747,-9.903664,19.854852
702,153254,-8.265272,-0.623615,-1.620049,23.786912,-66.405499,23.819299
703,153472,-8.941732,-0.540311,-1.344627,16.558864,-107.784027,29.660502
704,153690,-9.309481,-0.706735,-0.577606,1.041141,-122.595209,29.386285
705,153908,-9.586972,-1.007336,-0.080766,-14.286972,-116.330577,35.083796
706,154126,-9.633489,-1.211604,0.756332,-24.098066,-98.475712,25.885428
707,154344,-10.358036,-1.318071,0.629844,-38.150003,-88.187825,15.723823
708,154562,-10.831131,-0.729613,0.276191,-37.699054,-59.551110,3.345711
709,154780,-11.450375,-0.119932,-1.147494,-35.956007,-19.762804,-15.787192
710,154998,-11.870255,0.376355,-1.318934,-39.021564,7.092662,-27.479454
711,155216,-12.308560,0.529862,-1.660817,-26.405961,30.915588,-45.093174
712,155434,-12.060741,0.423383,-1.077253,-9.403798,61.359900,-45.605939
713,155652,-11.105841,0.943885,0.166314,6.460807,83.450410,-40.514595
714,155870,-9.950194,1.130596,1.636780,19.016959,114.386323,-22.915430
715,156088,-8.790826,1.304915,2.028335,30.015612,121.525963,-6.989552
716,156306,-7.503092,1.257510,2.374908,36.714874,116.485277,-0.721994
717,156524,-6.882800,0.718191,1.613750,40.704352,89.616836,14.004430
718,156742,-6.986449,0.015142,0.428509,39.156218,41.569588,17.537971
719,156960,-7.605335,-0.337120,-1.166527,27.588320,-15.416463,23.548766
720,157178,-8.320648,-0.448424,-1.258384,27.036077,-59.242328,24.163548
721,157396,-8.819065,-0.705960,-1.892560,11.325970,-109.241386,25.205820
722,157614,-9.714586,-0.714817,-0.673734,-5.619975,-130.072357,25.885698
723,157832,-9.731496,-1.226413,-0.077347,-17.963199,-124.354275,31.516310
724,158050,-10.093080,-1.420269,0.506033,-27.673144,-105.201741,27.709420
725,158268,-9.906555,-1.256031,0.636540,-38.790704,-78.695060,15.518951
726,158486,-10.416420,-0.842120,-0.217686,-39.851845,-52.095179,1.376348
727,158704,-11.417800,-0.045570,-1.250859,-36.184524,-23.840544,-18.462832
728,158922,-11.888258,0.558113,-1.865493,-30.294042,8.630680,-30.053061
729,159140,-12.240986,0.760272,-1.329548,-24.915634,36.140712,-45.163466
730,159358,-11.966547,0.461882,-1.132707,-6.074629,69.219401,-41.702555
731,159576,-11.222971,0.718870,0.472261,8.995576,96.398679,-35.911900
732,159794,-9.664160,1.191384,1.804334,19.516412,116.887769,-18.360510
733,160012,-8.558348,1.309672,2.587745,32.227134,123.570356,-5.715935
734,160230,-7.378767,0.895139,1.934801,38.140651,109.933692,10.371704
735,160448,-7.020008,0.670432,1.351917,38.825282,79.186321,14.730638
736,160666,-7.018072,-0.140769,0.092316,36.744862,34.158799,17.029381
737,160884,-7.667770,-0.547138,-1.062967,30.773876,-30.320161,22.974346
738,161102,-8.795215,-0.632522,-1.837709,21.920411,-74.776638,26.131029
739,161320,-9.009979,-0.671525,-1.054039,6.758045,-109.533620,30.474943
740,161538,-9.288478,-0.645995,-0.416963,-7.432249,-119.893869,31.353677
741,161756,-9.675877,-1.123012,0.288745,-17.628930,-120.803933,28.330935
742,161974,-9.616415,-1.340074,0.437373,-29.434533,-102.989006,25.090605
743,162192,-10.213117,-1.165682,0.116618,-42.016842,-66.867160,13.491565
744,162410,-10.630011,-0.579640,-0.427815,-45.059959,-41.527181,-0.589074
745,162628,-11.253855,0.008189,-1.208289,-43.199260,-18.157605,-19.092157
746,162846,-12.130083,0.372456,-1.468321,-26.119019,7.756843,-34.737043
747,163064,-12.314700,0.747294,-1.512251,-18.497657,37.301573,-39.639022
748,163282,-11.907715,0.843965,-0.410724,-9.118704,74.393978,-42.646447
749,163500,-10.959054,0.940413,0.702032,6.920289,96.549236,-37.055457
750,163718,-9.638509,1.217868,2.125969,15.936289,120.562425,-16.140257
751,163936,-8.475846,1.283190,2.296110,33.087856,119.258366,-5.748744
752,164154,-7.537507,1.114642,2.124492,36.539851,109.389010,6.720613
753,164372,-7.009232,0.538383,1.257906,38.559781,74.007346,15.420984
754,164590,-7.479971,-0.151620,-0.271239,34.364129,24.777489,17.535194
755,164808,-7.920149,-0.376555,-0.755935,33.261611,-28.357704,25.360644
756,165026,-8.422147,-0.628323,-1.523515,18.409207,-90.402653,21.477702
757,165244,-9.175245,-0.617643,-1.286289,0.775367,-113.103752,27.443118
758,165462,-9.314873,-0.850909,0.094856,-10.426352,-119.224554,31.567431
759,165680,-9.760397,-1.235028,0.247075,-21.235950,-121.172519,27.070559
760,165898,-9.913023,-1.490760,0.933773,-28.713392,-101.358619,25.602272
761,166116,-10.478047,-1.318433,0.433695,-36.350518,-73.337437,13.168376
762,166334,-10.632491,-0.233499,-0.628818,-38.997590,-46.015396,3.850825
763,166552,-11.676029,0.195223,-1.313813,-40.237582,-12.109974,-26.323199
764,166770,-12.227482,0.468067,-1.728018,-36.428607,16.825302,-29.085228
765,166988,-12.374143,0.637977,-1.552352,-26.998493,41.225591,-46.196431
766,167206,-11.632704,0.671757,-0.495872,-3.159842,76.616904,-43.111343
767,167424,-10.657074,0.772327,0.859256,12.567448,92.537718,-35.444411
768,167642,-9.435726,1.266465,1.972988,23.005015,117.422920,-15.800911
769,167860,-8.183526,1.566095,2.662403,33.616993,131.914497,-6.188985
770,168078,-7.389559,0.930897,2.250496,43.255279,105.009333,4.710041
771,168296,-6.873570,0.411822,0.881241,44.549757,68.043631,15.582619
772,168514,-7.042861,-0.088381,-0.526536,41.192729,9.321405,23.162674
773,168732,-7.806547,-0.562414,-1.427645,25.591122,-28.926476,22.628294
774,168950,-8.657344,-0.550946,-1.295628,18.591718,-81.841700,27.200252
775,169168,-9.108905,-0.653844,-1.115523,1.204094,-122.438252,28.316892
776,169386,-9.575906,-0.935285,-0.307918,-6.874369,-124.546996,29.888232
777,169604,-9.738516,-1.277672,0.409407,-21.803768,-125.275031,27.926239
778,169822,-9.903092,-1.340358,0.484855,-33.819831,-96.031564,20.129805
779,170040,-10.578423,-1.178579,0.276538,-37.414773,-64.645895,6.891615
780,170258,-10.966461,-0.456207,-0.687567,-42.635570,-38.230028,-5.025601
781,170476,-11.729071,0.171879,-1.632830,-27.892839,-18.366430,-30.713348
782,170694,-12.255464,0.543746,-1.423612,-26.683632,22.732629,-35.547509
783,170912,-12.186077,0.415692,-1.309625,-16.075467,61.297202,-46.646187
784,171130,-11.456848,0.560731,0.039327,-2.782347,84.322266,-39.577291
785,171348,-10.480849,0.966690,0.958215,10.277716,102.767747,-31.561407
786,171566,-9.510765,1.300277,2.350633,26.981374,129.957403,-16.087707
787,171784,-8.082437,1.346943,2.564803,35.281560,125.345106,-5.848526
788,172002,-7.059181,1.079936,2.150851,38.981077,101.919219,15.560334
789,172220,-7.206934,0.218391,1.195401,40.484195,60.957187,15.153877
790,172438,-7.654987,-0.032610,-0.341473,37.358443,14.164890,17.763190
791,172656,-7.909608,-0.427569,-1.797530,29.291676,-41.394818,22.827418
792,172874,-8.786205,-0.630649,-1.603859,16.897522,-93.579498,26.982116
793,173092,-9.257876,-0.761012,-0.752845,1.694888,-116.150110,23.444231
794,173310,-9.278165,-1.126342,-0.116239,-12.395212,-129.500829,28.249012
795,173528,-9.541513,-1.127080,0.500182,-25.256361,-123.469643,32.601301
796,173746,-10.167915,-1.453894,0.698949,-31.480874,-82.633284,26.882330
797,173964,-10.362547,-1.040794,0.037993,-39.590361,-57.095027,10.192671
