Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,time_s,acc_mag,gyro_mag
2025-11-24T18:00:03.269231,0.1193614242020323,-1.3469449788381151,8.331260730323406,0.0029926773205759,-0.9483827298544404,-0.952518843974172,3.269231,8.440285142235044,1.3441469066026965
2025-11-24T18:00:03.278846,0.1168502799515077,-1.3843039396995778,8.28976574380539,0.0039999746592494,-0.956158659216816,-0.9596774952168136,3.278846,8.405365397920654,1.3547089267507582
2025-11-24T18:00:03.288462,0.114067663806013,-1.420637784631697,8.249611775615968,0.0050394431025951,-0.962822761965432,-0.9659272695277528,3.288462,8.371816863467037,1.363843303669035
2025-11-24T18:00:03.298077,0.1110202044753264,-1.455899134164871,8.210871656132795,0.0060856118341342,-0.9683539749822768,-0.9712435146432368,3.298077,8.33968711212529,1.3715175610512316
2025-11-24T18:00:03.307692,0.1077165750998881,-1.4900393822161355,8.17362392002094,0.0071091145540466,-0.9727410363142516,-0.9755996545752116,3.307692,8.309028114469513,1.3777047395021689
2025-11-24T18:00:03.317308,0.1041670829456198,-1.5230095629756406,8.137950515647303,0.0080773700482668,-0.975982208169605,-0.978967802293506,3.317308,8.27989417234356,1.3823836198747046
2025-11-24T18:00:03.326923,0.10038321639028,-1.5547610617379066,8.103934091249329,0.0089556330329746,-0.978084840961894,-0.9813197229653792,3.326923,8.252339456453686,1.3855390857580754
2025-11-24T18:00:03.336538,0.0963772432590903,-1.585246218282979,8.071655090513355,0.0097084070379542,-0.9790647417926605,-0.9826280695909646,3.336538,8.226415382522868,1.3871625517353072
2025-11-24T18:00:03.346154,0.0921619905466732,-1.6144188621572286,8.041188831569487,0.0103012021997228,-0.9789453352466084,-0.9828677822562354,3.346154,8.202168001202391,1.3872523784680078
2025-11-24T18:00:03.355769,0.0877509311699232,-1.6422347865466584,8.012602703891828,0.0107025948527561,-0.9777566505130424,-0.9820175321751262,3.355769,8.179635530418196,1.3858142179449564
2025-11-24T18:00:03.365385,0.0831586368551621,-1.6686521238983183,7.985953609385827,0.010886495222205,-0.9755342049513148,-0.9800610952596406,3.365385,8.158846139052784,1.3828612552420951
2025-11-24T18:00:03.375000,0.0784015591683759,-1.6936315613880424,7.961285768654043,0.0108344662976154,-0.9723178607091394,-0.976988555660532,3.375,8.139816076569735,1.3784143229833343
2025-11-24T18:00:03.384615,0.0734990305201039,-1.7171363455917332,7.938628994968528,0.0105378841767206,-0.9681507115628644,-0.9727972651080132,3.384615,8.12254822433173,1.372501863861843
2025-11-24T18:00:03.394231,0.0684743612509936,-1.7391320682732492,7.917997527523556,0.0099997053145852,-0.9630780263077354,-0.967492509244777,3.394231,8.107031141849294,1.3651597101833677
2025-11-24T18:00:03.403846,0.0633559219237784,-1.7595862840296852,7.899389528154947,0.0092356125786186,-0.9571462411111124,-0.961087853187902,3.403846,8.093238707792588,1.3564306414108185
2025-11-24T18:00:03.413462,0.058178101273163,-1.778468067878176,7.882787354224831,0.0082743453076603,-0.9504019617090612,-0.9536051631984824,3.413462,8.081130479818835,1.346363680767387
