Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,time_s,acc_mag,gyro_mag
2025-11-24T18:00:00.259615,0.101904830056408,1.5268084600612544,11.286861070639006,0.0015920369997733,0.9600798724028178,1.0199444778896465,0.259615,11.390116834168547,1.400729322157712
2025-11-24T18:00:00.269231,0.1000868669146528,1.570006342601587,11.326550719668232,0.0032421613841755,0.9710101182339922,1.0253723669566823,0.269231,11.435282615744788,1.412182584597892
2025-11-24T18:00:00.278846,0.098901479878724,1.612054657976695,11.364841834439602,0.0050433355890447,0.981165309305627,1.0293515350164508,0.278846,11.479030082931878,1.4220672916776456
2025-11-24T18:00:00.288462,0.0982982565825875,1.6528454792875011,11.401673315464878,0.0069794211689469,0.9904491492331512,1.0319010362010803,0.288462,11.521272287305433,1.4303349181395908
2025-11-24T18:00:00.298077,0.0982071233829585,1.6922718141561863,11.436989988587738,0.009035128797033,0.9987712493438418,1.0330541927853087,0.298077,11.561927543931711,1.4369504540169586
2025-11-24T18:00:00.307692,0.0985412393928225,1.7302293403904971,11.470744975083326,0.0111945063876345,1.0060480368001687,1.0328569748077705,0.307692,11.600922128417576,1.4418916393861905
2025-11-24T18:00:00.317308,0.0992005371499933,1.7666180882801186,11.50290120742,0.013439521993088,1.012203714028904,1.0313663069805172,0.317308,11.638192145005762,1.4451482410534708
2025-11-24T18:00:00.326923,0.100075726548092,1.8013441212272574,11.533432051735348,0.0157488646271646,1.0171712153297392,1.0286483455591318,0.326923,11.67368453771646,1.446721371534257
2025-11-24T18:00:00.336538,0.1010525965255834,1.834321246761359,11.562321073132962,0.0180970781294539,1.0208930968113608,1.0247767261262328,0.336538,11.707357287697308,1.4466228111584285
2025-11-24T18:00:00.346154,0.1020165107545117,1.865472749600653,11.589561058585614,0.0204541235381371,1.0233222941452509,1.0198307620258056,0.346154,11.739178909900524,1.4448742755127686
2025-11-24T18:00:00.355769,0.102857042503993,1.8947330869941263,11.615152464948585,0.0227854299588624,1.0244226869316062,1.0138935742655155,0.355769,11.76912740291922,1.4415065720472744
2025-11-24T18:00:00.365385,0.1034726767144489,1.922049425534499,11.639101462589172,0.0250524511685594,1.0241694140564723,1.0070501481237208,0.365385,11.797188794177593,1.4365586012531264
2025-11-24T18:00:00.375000,0.1037754202824495,1.947382844750835,11.661417717963843,0.0272137093906223,1.0225488921262458,0.9993853316542096,0.375,11.82335538139346,1.4300761741575183
2025-11-24T18:00:00.384615,0.1036950532140711,1.9707090155610272,11.682112042795866,0.0292262761546286,1.0195585061523658,0.9909818141858424,0.384615,11.847623747761018,1.4221106422260448
2025-11-24T18:00:00.394231,0.1031826904615053,1.9920182006147624,11.7011940510964,0.0310475969372023,1.0152059698728426,0.981918148507036,0.394231,11.869992645347558,1.4127173690829031
2025-11-24T18:00:00.403846,0.1022133422224454,2.011314510877318,11.718669990838595,0.0326375133546967,1.0095083856536673,0.972266901658269,0.403846,11.890460881865556,1.4019541062542746
2025-11-24T18:00:00.413462,0.1007872406649975,2.0286144535722537,11.734540929718598,0.033960300737156,1.0024910651014205,0.9620930223977474,0.413462,11.909025379952975,1.389879354973219
2025-11-24T18:00:00.423077,0.0989298049986749,2.043944882545818,11.748801464200286,0.0349865398155162,0.9941861974898156,0.9514524951943548,0.423077,11.925679587947895,1.3765507995926214
2025-11-24T18:00:00.432692,0.0966902306472131,2.05734050219692,11.76143908612552,0.0356946754001489,0.9846314641884168,0.940391325783138,0.432692,11.940412401559822,1.3620238895591794
2025-11-24T18:00:00.442308,0.0941388101013744,2.0688410972623044,11.772434278503992,0.0360721714110309,0.9738686884722056,0.9289448857701532,0.442308,11.953207705172057,1.3463506321666001
2025-11-24T18:00:00.451923,0.0913631945832583,2.078488678345201,11.781761328991005,0.0361162368399614,0.9619425988540466,0.9171376288318488,0.451923,11.96404456831558,1.3295786461405221
2025-11-24T18:00:00.461538,0.0884638494486283,2.0863247443309536,11.789389772992193,0.035834146455201,0.9488997897653616,0.9049831664077386,0.461538,11.97289806233227,1.3117505206975513
2025-11-24T18:00:00.471154,0.0855489472696272,2.0923878580303152,11.79528633568852,0.0352431937365314,0.9347879700707866,0.8924846590065595,0.471154,11.97974061954982,1.2929035146738008
2025-11-24T18:00:00.480769,0.0827289302676597,2.096711702444962,11.799417233433836,0.034370298575345,0.9196555649200044,0.8796354580863743,0.480769,11.984543841453803,1.2730696032170892
2025-11-24T18:00:00.490385,0.0801110002042641,2.0993237247657506,11.801750695708655,0.0332512707385443,0.9035516823711396,0.8664199345907965,0.490385,11.987280648978642,1.2522758453223335
2025-11-24T18:00:00.500000,0.0777938499813092,2.100244389427871,11.802259559764298,0.0319297169966311,0.8865264072206867,0.8528144475548047,0.5,11.987927639690938,1.2305450253791246
2025-11-24T18:00:00.509615,0.0758629854635134,2.099486979262386,11.800923770614675,0.0304555806498376,0.8686313572127956,0.8387884272476873,0.509615,11.98646747830712,1.2078965199100091
2025-11-24T18:00:00.519231,0.0743869540652725,2.097057837810943,11.797732600075928,0.0288833195460993,0.849920415762274,0.8243055670043787,0.519231,11.982891115960028,1.1843473422404125
2025-11-24T18:00:00.528846,0.0734146977415091,2.092956942327263,11.79268639437016,0.0272697639649474,0.8304505220932923,0.8093251346412902,0.528846,11.977199625799157,1.1599133084993327
2025-11-24T18:00:00.538462,0.072974116806751,2.087178710293814,11.78579767780796,0.0256717455923863,0.8102823584364833,0.7938034191708162,0.538462,11.969405461118399,1.1346102446225437
2025-11-24T18:00:00.548077,0.0730718084250125,2.079712946492765,11.777091471029015,0.0241436377050191,0.789480747546571,0.7776953108174317,0.548077,11.959532973573028,1.1084551242408263
2025-11-24T18:00:00.557692,0.073693853974829,2.0705458398029344,11.766604713426736,0.022734970563926,0.7681145812184359,0.7609559765217802,0.557692,11.947618061390948,1.0814670068805299
2025-11-24T18:00:00.567308,0.0748074742186698,2.059660943806787,11.75438472369092,0.0214882750734874,0.746256142967899,0.7435425573207138,0.567308,11.933706867280616,1.0536676475198363
2025-11-24T18:00:00.576923,0.0763633422698184,2.047040121099331,11.740486726428983,0.0204372778305044,0.7239797558322086,0.7254157924305932,0.576923,11.917853547971134,1.025081675325284
2025-11-24T18:00:00.586538,0.0782983396180886,2.0326644672082685,11.724970626100662,0.0196055431018051,0.7013597683867857,0.7065414730600481,0.586538,11.900117295605174,0.9957362879727469
2025-11-24T18:00:00.596154,0.0805385660274014,2.016515239559841,11.707897364409297,0.0190056369957443,0.6784679788998714,0.6868916518308043,0.596154,11.88055894592241,0.9656604755217753
2025-11-24T18:00:00.605769,0.0830024722850129,1.9985748146183853,11.689325266928156,0.0186388676650502,0.6553706797433216,0.6664455805950598,0.605769,11.85923757650876,0.9348838682690728
2025-11-24T18:00:00.615385,0.0856040472429708,1.9788276963839488,11.669306735337155,0.0184956238267129,0.6321255688908723,0.6451904008488164,0.615385,11.836207449528152,0.9034353747190801
2025-11-24T18:00:00.625000,0.0882560014456051,1.9572615892232292,11.647885517233492,0.018556288644541,0.6087788065483045,0.6231216375117333,0.625,11.811515528204563,0.8713418079525058
2025-11-24T18:00:00.634615,0.0908728343253904,1.9338685099831348,11.625094660020377,0.0187926540901301,0.5853624875289221,0.600243537963869,0.634615,11.785199664849001,0.8386266812600117
2025-11-24T18:00:00.644231,0.0933736144263578,1.908645865642732,11.600955182325992,0.0191697231942222,0.561892766782463,0.5765692703616699,0.644231,11.75728747690735,0.8053093090081493
2025-11-24T18:00:00.653846,0.0956843102194432,1.881597412593295,11.57547548230301,0.0196477811009348,0.5383688278235284,0.5521209701231453,0.653846,11.727795911922158,0.7714043010795268
2025-11-24T18:00:00.663462,0.0977395798814084,1.8527340697431456,11.548651505383896,0.0201846279236522,0.5147728163735322,0.5269296082685553,0.663462,11.696731515746958,0.7369214909009018
2025-11-24T18:00:00.673077,0.0994840189228344,1.8220746473396252,11.520467665363716,0.0207378676362429,0.4910707722696377,0.5010346461644608,0.673077,11.66409140564278,0.7018662829832639
2025-11-24T18:00:00.682692,0.1008729527420617,1.7896466108321167,11.490898445742308,0.0212671315119944,0.4672145024119029,0.4744834375072467,0.682692,11.629864893222999,0.6662403579906007
2025-11-24T18:00:00.692308,0.1018729398512896,1.7554869763204122,11.459910541766078,0.021736103836564,0.4431442701081904,0.4473303474972297,0.692308,11.594035632392451,0.6300426510417425
2025-11-24T18:00:00.701923,0.1024621890190052,1.7196433220488725,11.427465377232735,0.0221142281955877,0.4187921329876886,0.4196355868846596,0.701923,11.556584123481244,0.5932705247364789
2025-11-24T18:00:00.711538,0.1026310434925513,1.6821747337717303,11.393521843894158,0.0223779985528903,0.3940857331191978,0.391463797500227,0.711538,11.51749039388884,0.5559210776905545
2025-11-24T18:00:00.721154,0.1023825403265819,1.643152356916674,11.35803912938127,0.0225117674242267,0.3689523297767693,0.3628824588914302,0.721154,11.476736675430024,0.5179925484901872
2025-11-24T18:00:00.730769,0.1017328744382683,1.6026591888169093,11.320979495875832,0.0225080298831148,0.3433228698193122,0.3339602013218594,0.730769,11.434309896066388,0.4794857875027418
2025-11-24T18:00:00.740385,0.1007114842040954,1.5607888441723463,11.282310858967364,0.0223671706837392,0.3171359011241306,0.3047651074113158,0.740385,11.390203814573132,0.4404057683564564
2025-11-24T18:00:00.750000,0.0993604879922541,1.5176432226329108,11.24200902220754,0.0220966951967006,0.2903411366639657,0.275363066084635,0.75,11.344420668909162,0.4007630942857271
