Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,time_s,acc_mag,gyro_mag
2025-11-24T18:00:06.250000,0.0891319016634399,1.5675028394040265,11.269367713449954,0.0241416119654528,0.9702648698252608,0.989130446138017,6.25,11.378209802441773,1.38577623537226
2025-11-24T18:00:06.259615,0.0876682897421601,1.606457730212297,11.31241935753989,0.0255213797464243,0.9770265281481384,0.996026698565014,6.259615,11.42625152396132,1.3954574023536825
2025-11-24T18:00:06.269231,0.0866743897501656,1.6437710704676145,11.353615896876615,0.0269253045958995,0.9827077982602994,1.0020990414577189,6.269231,11.472318410668098,1.4037955968301319
2025-11-24T18:00:06.278846,0.086121152156425,1.679488823517454,11.392850704012083,0.0283541079425022,0.9873318660021004,1.007332576022406,6.278846,11.516299176605191,1.410796614603374
2025-11-24T18:00:06.288462,0.0859653994840256,1.7136526434168189,11.43003290922936,0.0298037426140621,0.9909304930202292,1.0117137315250997,6.288462,11.558098794276857,1.416473148219747
2025-11-24T18:00:06.298077,0.0861518681387392,1.7462980040023663,11.465089736262977,0.0312654492660062,0.9935425781454412,1.015231436211842,6.298077,11.597640342920155,1.4208445558816258
2025-11-24T18:00:06.307692,0.0866157072224499,1.7774527592546865,11.497968267116557,0.0327261308245399,0.9952123496055632,1.0178780937516536,6.307692,11.63486634490225,1.4239362465313083
2025-11-24T18:00:06.317308,0.0872853043354117,1.8071361049569028,11.528636552691935,0.0341690222151342,0.9959872466575728,1.0196502448954172,6.317308,11.669739516812546,1.4257786432328672
2025-11-24T18:00:06.326923,0.0880853199496282,1.835357964165916,11.55708403621027,0.035574590801886,0.995915592819134,1.0205488323316936,6.326923,11.702242917502787,1.4264057412617883
2025-11-24T18:00:06.336538,0.088939822896719,1.8621188688976391,11.58332129880909,0.0369215723217275,0.9950441849363412,1.0205790524223928,6.336538,11.732379523585392,1.4258533356280811
2025-11-24T18:00:06.346154,0.089775431842344,1.887410424281564,11.607379177565312,0.0381880402750615,0.9934159323074696,1.019749853950992,6.346154,11.760171304433706,1.4241570508955248
2025-11-24T18:00:06.355769,0.0905243799018109,1.911216397395424,11.629307323276285,0.0393524281606676,0.9910676947365138,1.0180732014217004,6.355769,11.78565787727767,1.4213503553330962
2025-11-24T18:00:06.365385,0.0911274192696942,1.933514381166769,11.64917224395335,0.0403944588758653,0.9880284863523624,1.015563239429743,6.365385,11.808894784780437,1.4174627668593796
2025-11-24T18:00:06.375000,0.0915364632112195,1.9542778861258217,11.667054857016142,0.0412959598294398,0.9843182127216232,1.012235479900685,6.375,11.829951395374437,1.4125184483621782
2025-11-24T18:00:06.384615,0.0917168338233162,1.9734786477866144,11.683047600280569,0.0420415471803048,0.9799470731944152,1.0081060972555131,6.384615,11.848908438387808,1.406535339504613
2025-11-24T18:00:06.394231,0.0916489582072866,1.9910889131316551,11.697251226989998,0.0426191604758217,0.9749156926986008,1.0031913642428472,6.394231,11.865855251892098,1.3995248886679656
2025-11-24T18:00:06.403846,0.0913293413886817,2.0070834810495133,11.709771477987704,0.0430204335943187,0.9692159688758778,0.9975072067617564,6.403846,11.880886886726708,1.3914923569938467
2025-11-24T18:00:06.413462,0.0907706553793946,2.021441322503332,11.720715838792898,0.0432409006233028,0.962832547020517,0.991068823010758,6.413462,11.89410123153207,1.3824375939016775
2025-11-24T18:00:06.423077,0.090000836091456,2.0341466964305046,11.730190546261976,0.0432800486447384,0.9557447702117396,0.9838903109211846,6.423077,11.905596296897949,1.3723561390260064
2025-11-24T18:00:06.432692,0.0890611744509874,2.045189779779546,11.738297924305282,0.0431412364734742,0.9479288983744109,0.9759842629475406,6.432692,11.915467732651496,1.3612404799222797
2025-11-24T18:00:06.442308,0.0880035072310926,2.0545668975522107,11.745134023172884,0.0428315003781668,0.939360357299904,0.967361301728408,6.442308,11.923806564017028,1.34908128234474
2025-11-24T18:00:06.451923,0.0868867275253838,2.0622804391215603,11.750786447914496,0.0423612719202541,0.930015779997744,0.9580295457416405,6.451923,11.930697048265639,1.3358684212591627
2025-11-24T18:00:06.461538,0.0857729131421217,2.068338494289389,11.755332225623906,0.0417440424257398,0.9198746438209072,0.947994019195134,6.461538,11.936214511074274,1.3215916865100306
2025-11-24T18:00:06.471154,0.0847233941946643,2.072754188898036,11.75883559184632,0.040996018844093,0.9089203769673307,0.937256051323186,6.471154,11.940423043476727,1.306241107517839
2025-11-24T18:00:06.480769,0.083795052385594,2.075544691941219,11.761345665117236,0.0401358168646187,0.8971408886772279,0.9258127368918008,6.480769,11.943373025800614,1.2898069164503045
2025-11-24T18:00:06.490385,0.0830370865815058,2.07672991204257,11.762894103721871,0.0391842149206122,0.8845285551742859,0.913656547647192,6.490385,11.945098575595559,1.2722792361255606
2025-11-24T18:00:06.500000,0.0824884168239665,2.076330978062383,11.763492962296873,0.0381639421240887,0.8710797579215448,0.9007751918574906,6.5,11.945615151317227,1.2536476288834144
2025-11-24T18:00:06.509615,0.0821758408036426,2.074368672162035,11.76313304075695,0.0370994165643859,0.8567941121965811,0.8871518118707178,6.509615,11.944917630164175,1.2339006664677845
2025-11-24T18:00:06.519231,0.0821129966339466,2.07086201709431,11.761783019542577,0.0360163246967253,0.8416735384150213,0.8727655844424287,6.519231,11.942979185984552,1.2130256742129808
2025-11-24T18:00:06.528846,0.082300121583198,2.0658271892750717,11.759389610140357,0.0349409525421272,0.8257213208560881,0.8575927429770568,6.528846,11.939751223917428,1.1910087668391807
2025-11-24T18:00:06.538462,0.0827245410342229,2.059276844359222,11.755878835604372,0.033899228669292,0.8089412788113007,0.8416079753607599,6.538462,11.935164501120804,1.167835234294664
2025-11-24T18:00:06.548077,0.0833617886200652,2.0512198361455853,11.75115841585972,0.0329154961048391,0.7913371526951455,0.8247860820335863,6.548077,11.92913140671314,1.1434902711592265
2025-11-24T18:00:06.557692,0.0841772478565447,2.041661214487536,11.745121105859464,0.032011084599257,0.7729122816420608,0.8071037352757717,6.557692,11.921549233010987,1.117959992194023
2025-11-24T18:00:06.567308,0.0851282110638299,2.0306023273145737,11.737648759337311,0.031202797492157,0.7536696129496023,0.788541174726643,6.567308,11.912304186075296,1.0912326444412366
2025-11-24T18:00:06.576923,0.0861662665878047,2.018040850993773,11.728616875781166,0.0305014529821161,0.733612040446527,0.7690836905685191,6.576923,11.901275869445096,1.0632999048342997
2025-11-24T18:00:06.586538,0.087239942067675,2.003970650103694,11.717899409603572,0.0299106336424088,0.712743033205196,0.7487227695926721,6.586538,11.888342010034735,1.0341581422074457
2025-11-24T18:00:06.596154,0.0882975391343694,1.9883815077073803,11.705373642505233,0.0294258049198734,0.6910674982518841,0.7274568172209386,6.596154,11.873383240941315,1.0038095367431603
2025-11-24T18:00:06.605769,0.0892900859353272,1.9712589140654713,11.6909249192535,0.0290339496392996,0.668592816211839,0.7052914312573662,6.605769,11.856287778784361,0.9722629927785996
2025-11-24T18:00:06.615385,0.0901743078160187,1.9525841839523304,11.674451027079789,0.0287138186036355,0.6453299817056745,0.682239278121588,6.615385,11.836955824235183,0.9395348323925591
2025-11-24T18:00:06.625000,0.0909154787824429,1.932335146550842,11.655865988683866,0.0284368293843584,0.6212947589694864,0.6583196765319673,6.625,11.815303495426395,0.9056492849318335
