Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z
2026-01-18T19:56:14.318323,9.958927,-0.703489,0.885344,-0.020769,0.019547,0.063529
2026-01-18T19:56:14.328323,9.872786,-0.746560,0.827916,-0.018325,0.021991,0.065973
2026-01-18T19:56:14.337323,9.844072,-0.784845,0.808774,-0.013439,0.012217,0.069638
2026-01-18T19:56:14.347323,9.858429,-0.736989,0.770488,-0.008552,-0.004886,0.067195
2026-01-18T19:56:14.356323,9.868000,-0.794417,0.784845,-0.013439,-0.017104,0.069638
2026-01-18T19:56:14.366323,9.887142,-0.832702,0.794417,-0.010995,-0.029321,0.067195
2026-01-18T19:56:14.376323,9.920642,-0.837487,0.842273,-0.002443,-0.031764,0.063529
2026-01-18T19:56:14.385323,9.997212,-0.837487,0.784845,0.006108,-0.030543,0.061086
2026-01-18T19:56:14.395323,10.011569,-0.856630,0.803988,0.021991,-0.020769,0.053756
2026-01-18T19:56:14.405323,9.963713,-0.732203,0.818345,0.025656,-0.002443,0.051312
2026-01-18T19:56:14.414323,9.915856,-0.665204,0.803988,0.013439,0.015882,0.052534
2026-01-18T19:56:14.424323,9.810572,-0.622133,0.736989,-0.014660,0.017104,0.057421
2026-01-18T19:56:14.433323,9.729216,-0.679561,0.741775,-0.050090,0.002443,0.064751
2026-01-18T19:56:14.443323,9.729216,-0.727418,0.780060,-0.074525,-0.014660,0.070860
2026-01-18T19:56:14.453323,9.753144,-0.765703,0.703489,-0.063529,-0.025656,0.068416
2026-01-18T19:56:14.462323,9.834500,-0.803988,0.837487,-0.020769,-0.023212,0.058643
2026-01-18T19:56:14.472323,9.815358,-0.722632,0.818345,0.015882,-0.019547,0.061086
2026-01-18T19:56:14.481323,9.839286,-0.665204,0.799202,0.024434,-0.024434,0.064751
2026-01-18T19:56:14.491323,10.045069,-0.646062,0.837487,0.008552,-0.036651,0.072082
2026-01-18T19:56:14.501323,10.083354,-0.693918,0.722632,-0.019547,-0.037873,0.081855
2026-01-18T19:56:14.510323,9.982855,-0.789631,0.799202,-0.032986,-0.013439,0.081855
2026-01-18T19:56:14.520323,9.978070,-0.947557,0.799202,-0.020769,0.020769,0.072082
2026-01-18T19:56:14.530323,9.781858,-0.880558,0.736989,-0.002443,0.040317,0.067195
2026-01-18T19:56:14.539323,9.705288,-0.784845,0.827916,0.012217,0.020769,0.063529
2026-01-18T19:56:14.549323,9.671788,-0.813559,0.842273,0.014660,-0.010995,0.058643
2026-01-18T19:56:14.558323,9.829715,-0.669990,0.808774,0.010995,-0.032986,0.056199
2026-01-18T19:56:14.568323,9.944570,-0.665204,0.823130,0.000000,-0.041538,0.053756
2026-01-18T19:56:14.578323,10.025926,-0.708275,0.837487,-0.015882,-0.034208,0.052534
2026-01-18T19:56:14.587323,9.963713,-0.713061,0.799202,-0.031764,-0.020769,0.052534
2026-01-18T19:56:14.597323,10.030712,-0.693918,0.914058,-0.039095,-0.013439,0.052534
2026-01-18T19:56:14.606323,10.054640,-0.760917,0.851844,-0.039095,-0.008552,0.054977
2026-01-18T19:56:14.616323,10.016355,-0.770488,0.775274,-0.021991,-0.007330,0.053756
2026-01-18T19:56:14.626323,10.016355,-0.818345,0.789631,-0.003665,-0.002443,0.052534
2026-01-18T19:56:14.635323,10.030712,-0.751346,0.736989,0.001221,0.004886,0.052534
2026-01-18T19:56:14.645323,9.958927,-0.689132,0.660419,-0.018325,0.012217,0.054977
2026-01-18T19:56:14.655323,9.915856,-0.760917,0.717846,-0.042760,0.008552,0.054977
2026-01-18T19:56:14.664323,9.829715,-0.780060,0.708275,-0.059864,-0.009773,0.058643
2026-01-18T19:56:14.674323,9.901499,-0.799202,0.808774,-0.064751,-0.031764,0.057421
2026-01-18T19:56:14.683323,10.035497,-0.851844,0.875773,-0.061086,-0.037873,0.057421
2026-01-18T19:56:14.693323,10.083354,-0.856630,0.914058,-0.052534,-0.024434,0.058643
2026-01-18T19:56:14.703323,10.035497,-0.813559,0.933200,-0.040317,-0.003665,0.056199
2026-01-18T19:56:14.712323,9.997212,-0.827916,0.942772,-0.023212,0.014660,0.050090
2026-01-18T19:56:14.722323,9.824929,-0.756131,0.957129,-0.018325,0.028099,0.051312
