Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z
2026-03-08T20:58:51.099915,7.872386,-1.301695,-4.910071,0.076969,-0.293215,0.470366
2026-03-08T20:58:51.109915,7.685746,-1.574477,-4.460221,0.039095,-0.215024,0.467922
2026-03-08T20:58:51.118915,7.508677,-1.057627,-4.101297,0.075747,-0.157603,0.437379
2026-03-08T20:58:51.128915,6.345765,-0.765703,-5.709274,0.065973,-0.153938,0.405614
2026-03-08T20:58:51.137915,5.982056,-1.234696,-8.116454,-0.031764,-0.279776,0.431270
2026-03-08T20:58:51.147915,8.193024,-1.383051,-6.862615,-0.107512,-0.328645,0.442266
2026-03-08T20:58:51.157915,8.561519,-1.201196,-3.531806,0.031764,-0.108733,0.318871
2026-03-08T20:58:51.166915,6.307480,0.062213,-3.905086,0.248011,-0.008552,0.175929
2026-03-08T20:58:51.176915,6.857829,1.464407,-4.890929,0.168598,-0.067195,0.155159
2026-03-08T20:58:51.186915,8.049455,1.272981,-4.436293,-0.155159,0.031764,0.138055
2026-03-08T20:58:51.195915,6.963113,-0.966700,-5.450849,-0.317649,0.144164,0.064751
2026-03-08T20:58:51.205915,6.982256,-2.569891,-6.776473,-0.205250,0.081855,0.036651
2026-03-08T20:58:51.214915,8.408378,-2.364108,-6.474977,-0.040317,0.056199,0.014660
2026-03-08T20:58:51.224915,8.513662,-1.933400,-5.503491,0.043982,0.150272,-0.050090
2026-03-08T20:58:51.234915,7.982456,-1.904686,-4.843072,0.100181,0.204028,-0.095294
2026-03-08T20:58:51.243915,8.628518,-1.359123,-4.345365,0.150272,0.199142,-0.109955
2026-03-08T20:58:51.253915,9.178867,-0.803988,-4.029513,0.100181,0.241902,-0.128281
2026-03-08T20:58:51.262915,9.083154,-0.990628,-4.000799,-0.025656,0.306654,-0.149051
2026-03-08T20:58:51.272915,8.992227,-2.053041,-4.455435,-0.105068,0.309097,-0.138055
2026-03-08T20:58:51.282915,9.442077,-2.244467,-5.556134,-0.085521,0.255341,-0.123394
2026-03-08T20:58:51.291915,9.882357,-2.143969,-5.398207,-0.067195,0.257785,-0.140498
2026-03-08T20:58:51.301915,9.303294,-2.531606,-4.766502,-0.098960,0.291993,-0.156381
2026-03-08T20:58:51.311915,8.834301,-2.914457,-4.929214,-0.056199,0.244346,-0.134390
2026-03-08T20:58:51.320915,9.566504,-2.766102,-5.359922,0.056199,0.166155,-0.111177
2026-03-08T20:58:51.330915,9.609575,-2.091326,-5.225924,0.101403,0.147829,-0.107512
2026-03-08T20:58:51.339915,8.767302,-2.053041,-5.249852,0.081855,0.120951,-0.078190
2026-03-08T20:58:51.349915,9.087940,-2.407179,-4.886143,0.074525,0.058643,-0.025656
2026-03-08T20:58:51.359915,9.135796,-2.230110,-4.532006,0.134390,0.043982,-0.006108
2026-03-08T20:58:51.368915,8.537591,-2.067398,-4.374079,0.162490,0.042760,0.008552
2026-03-08T20:58:51.378915,7.939385,-2.100898,-4.742574,0.180816,0.015882,0.041538
2026-03-08T20:58:51.387915,7.666603,-2.239681,-5.364708,0.156381,-0.054977,0.081855
2026-03-08T20:58:51.397915,7.456035,-2.239681,-5.316851,0.155159,-0.085521,0.092851
2026-03-08T20:58:51.407915,7.226324,-2.593819,-5.388636,0.202807,-0.122173,0.083077
2026-03-08T20:58:51.416915,7.312465,-2.852244,-5.556134,0.302989,-0.194255,0.068416
2026-03-08T20:58:51.426915,7.781459,-2.459821,-5.259424,0.471587,-0.213802,0.034208
2026-03-08T20:58:51.436915,7.513462,-1.555334,-5.474778,0.577878,-0.217467,-0.018325
2026-03-08T20:58:51.445915,7.609175,-1.014556,-5.680560,0.559552,-0.246789,-0.047647
2026-03-08T20:58:51.455915,7.896314,-1.330409,-5.852844,0.422718,-0.251676,-0.065973
2026-03-08T20:58:51.464915,8.317451,-2.244467,-5.972485,0.382401,-0.237015,-0.096516
2026-03-08T20:58:51.474915,8.389236,-2.330609,-6.087340,0.441044,-0.219911,-0.131946
2026-03-08T20:58:51.484915,8.819944,-1.694118,-5.934200,0.514348,-0.196698,-0.158824
2026-03-08T20:58:51.493915,9.073583,-1.354337,-5.666203,0.459370,-0.166155,-0.184481
2026-03-08T20:58:51.503915,9.284151,-1.081555,-5.513063,0.313984,-0.113620,-0.197920
2026-03-08T20:58:51.512915,9.595218,-1.172483,-5.379065,0.122173,-0.036651,-0.199142
2026-03-08T20:58:51.522915,9.183653,-1.330409,-5.383850,-0.017104,0.057421,-0.213802
2026-03-08T20:58:51.532915,8.336593,-1.665404,-5.407779,-0.151494,0.123394,-0.211359
2026-03-08T20:58:51.541915,7.872386,-2.392822,-4.393222,-0.248011,0.202807,-0.184481
2026-03-08T20:58:51.551915,6.972685,-2.632104,-4.254438,-0.211359,0.257785,-0.167377
2026-03-08T20:58:51.561915,6.125625,-2.067398,-5.809773,-0.084299,0.207694,-0.149051
2026-03-08T20:58:51.570915,6.221338,-0.813559,-7.226324,-0.065973,0.054977,-0.113620
2026-03-08T20:58:51.580915,7.599604,-0.617348,-5.039284,-0.223576,0.041538,-0.065973
2026-03-08T20:58:51.589915,6.953542,-1.249053,-2.378465,-0.227241,0.184481,-0.087964
2026-03-08T20:58:51.599915,5.809773,-0.172283,-3.306880,0.034208,0.164933,-0.135612
2026-03-08T20:58:51.609915,6.407978,2.569891,-4.661218,0.105068,0.054977,-0.152716
2026-03-08T20:58:51.618915,6.967899,2.684746,-4.450650,-0.178372,0.087964,-0.185702
2026-03-08T20:58:51.628915,6.250052,-0.531206,-5.034498,-0.442266,0.111177,-0.204028
2026-03-08T20:58:51.637915,6.565905,-2.450250,-6.025127,-0.310319,0.012217,-0.189368
2026-03-08T20:58:51.647915,7.762316,-1.560120,-5.532205,-0.063529,-0.031764,-0.208915
2026-03-08T20:58:51.657915,7.996813,-0.698704,-4.153940,0.029321,0.034208,-0.250454
2026-03-08T20:58:51.666915,7.824529,-0.574277,-3.785445,0.014660,0.072082,-0.276111
2026-03-08T20:58:51.676915,8.599804,-0.617348,-4.067798,-0.001221,0.072082,-0.289550
2026-03-08T20:58:51.686915,9.518648,-0.488135,-3.981656,-0.075747,0.125838,-0.311541
2026-03-08T20:58:51.695915,9.169296,-1.100698,-4.503292,-0.134390,0.194255,-0.345749
2026-03-08T20:58:51.705915,8.867800,-1.655833,-5.924628,-0.083077,0.189368,-0.355523
2026-03-08T20:58:51.714915,9.954142,-1.871187,-6.369693,-0.035430,0.118507,-0.320093
2026-03-08T20:58:51.724915,10.839486,-1.071984,-4.843072,0.052534,0.189368,-0.350636
2026-03-08T20:58:51.734915,9.250652,-0.196211,-3.201596,0.152716,0.360410,-0.453261
2026-03-08T20:58:51.743915,7.867600,-0.641276,-4.063012,0.130725,0.324980,-0.437379
2026-03-08T20:58:51.753915,9.399007,-0.693918,-5.216353,0.097738,0.252898,-0.364075
2026-03-08T20:58:51.762915,9.686145,-0.765703,-4.790430,0.107512,0.348193,-0.401949
2026-03-08T20:58:51.772915,8.331808,-1.115055,-4.857429,0.134390,0.345749,-0.426383
2026-03-08T20:58:51.782915,8.513662,-0.708275,-5.106283,0.229685,0.289550,-0.405614
2026-03-08T20:58:51.791915,8.834301,-0.579063,-5.134997,0.260228,0.273667,-0.409279
2026-03-08T20:58:51.801915,8.595018,-1.493121,-4.771288,0.260228,0.274889,-0.408057
2026-03-08T20:58:51.811915,7.848458,-3.067598,-5.254638,0.339641,0.272445,-0.375071
2026-03-08T20:58:51.820915,7.690531,-3.125026,-5.331208,0.563217,0.233350,-0.351858
2026-03-08T20:58:51.830915,7.786244,-2.091326,-4.862215,0.821002,0.177150,-0.353080
2026-03-08T20:58:51.839915,7.862815,-0.425922,-4.508077,0.923628,0.111177,-0.351858
2026-03-08T20:58:51.849915,8.154739,0.598205,-4.359722,0.780685,0.041538,-0.311541
2026-03-08T20:58:51.859915,8.705088,0.909272,-4.465006,0.521678,-0.031764,-0.250454
2026-03-08T20:58:51.868915,9.437292,0.521635,-4.814359,0.318871,-0.085521,-0.180816
