Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z
2026-01-18T21:34:57.283909,-5.359922,3.383451,-7.211967,0.026878,-0.179594,-0.003665
2026-01-18T21:34:57.293909,-5.249852,3.326023,-7.164110,0.006108,-0.182037,0.009773
2026-01-18T21:34:57.302909,-5.187639,3.125026,-6.996613,-0.025656,-0.173485,0.001221
2026-01-18T21:34:57.312909,-5.024927,3.058027,-6.814758,0.004886,-0.149051,-0.009773
2026-01-18T21:34:57.321909,-5.130211,3.125026,-6.829115,0.043982,-0.105068,-0.003665
2026-01-18T21:34:57.331909,-5.111069,3.215953,-7.097111,0.048869,-0.058643,-0.004886
2026-01-18T21:34:57.341909,-5.278566,3.383451,-7.283751,0.079412,-0.031764,-0.004886
2026-01-18T21:34:57.350909,-5.460421,3.536591,-7.326822,0.086742,-0.026878,0.003665
2026-01-18T21:34:57.360909,-5.493920,3.699303,-7.322037,0.076969,-0.036651,0.007330
2026-01-18T21:34:57.370909,-5.541777,3.795016,-7.695317,0.087964,-0.054977,0.019547
2026-01-18T21:34:57.379909,-5.575276,3.675375,-7.767102,0.031764,-0.069638,0.034208
2026-01-18T21:34:57.389909,-5.517848,3.297309,-7.685746,-0.013439,-0.078190,0.034208
2026-01-18T21:34:57.398909,-5.532205,3.086741,-7.298108,0.028099,-0.081855,0.021991
2026-01-18T21:34:57.408909,-5.441278,3.014956,-7.427321,0.133168,-0.090408,0.032986
2026-01-18T21:34:57.418909,-5.527420,3.148954,-7.671389,0.194255,-0.097738,0.040317
2026-01-18T21:34:57.427909,-5.618347,3.483949,-7.451249,0.221133,-0.100181,0.018325
2026-01-18T21:34:57.437909,-5.670989,4.048655,-7.144968,0.276111,-0.109955,0.018325
2026-01-18T21:34:57.446909,-5.771488,4.565505,-7.216752,0.230907,-0.109955,0.020769
2026-01-18T21:34:57.456909,-5.876772,4.823930,-7.197610,0.072082,-0.111177,0.025656
2026-01-18T21:34:57.466909,-5.757131,4.699503,-7.178467,-0.130725,-0.145385,0.045204
2026-01-18T21:34:57.475909,-5.503491,3.890729,-7.546962,-0.337197,-0.152716,0.087964
2026-01-18T21:34:57.485909,-5.359922,2.866601,-7.302894,-0.408057,-0.130725,0.069638
2026-01-18T21:34:57.495909,-5.230710,2.431107,-7.211967,-0.223576,-0.080634,0.043982
2026-01-18T21:34:57.504909,-5.402993,2.603390,-7.637889,0.031764,-0.037873,0.029321
2026-01-18T21:34:57.514909,-5.690132,3.120240,-7.838886,0.185702,-0.017104,-0.001221
2026-01-18T21:34:57.523909,-5.958128,3.833301,-7.609175,0.250454,-0.045204,-0.018325
2026-01-18T21:34:57.533909,-5.958128,4.259224,-7.336394,0.208915,-0.113620,0.002443
2026-01-18T21:34:57.543909,-5.804987,4.354937,-7.307680,0.094073,-0.169820,0.026878
2026-01-18T21:34:57.552909,-5.422136,4.130011,-7.231109,-0.062308,-0.194255,0.043982
2026-01-18T21:34:57.562909,-5.154139,3.522234,-7.111468,-0.164933,-0.163711,0.051312
2026-01-18T21:34:57.571909,-5.029713,3.091526,-6.896114,-0.147829,-0.083077,0.031764
2026-01-18T21:34:57.581909,-5.130211,2.967100,-7.010970,-0.058643,0.007330,0.018325
2026-01-18T21:34:57.591909,-5.508277,3.029313,-7.211967,0.028099,0.070860,0.003665
2026-01-18T21:34:57.600909,-5.733202,3.148954,-6.967899,0.074525,0.078190,-0.010995
2026-01-18T21:34:57.610909,-5.867201,3.354737,-7.039684,0.122173,0.035430,0.003665
2026-01-18T21:34:57.620909,-5.766702,3.507877,-7.020541,0.095294,-0.024434,0.015882
2026-01-18T21:34:57.629909,-5.546562,3.460021,-7.063612,0.036651,-0.059864,0.020769
2026-01-18T21:34:57.639909,-5.278566,3.445664,-7.006184,0.020769,-0.067195,0.025656
2026-01-18T21:34:57.648909,-5.096712,3.340380,-7.058826,0.003665,-0.042760,0.028099
2026-01-18T21:34:57.658909,-5.087140,3.268595,-7.226324,0.026878,0.015882,0.031764
2026-01-18T21:34:57.668909,-5.221138,3.239881,-7.312465,0.079412,0.058643,0.026878
2026-01-18T21:34:57.677909,-5.436492,3.244667,-7.618747,0.131946,0.070860,0.021991
2026-01-18T21:34:57.687909,-5.685346,3.402593,-7.278966,0.197920,0.048869,0.015882
2026-01-18T21:34:57.696909,-5.632704,3.565305,-7.207181,0.233350,-0.009773,0.032986
2026-01-18T21:34:57.706909,-5.613561,3.661018,-7.197610,0.186924,-0.050090,0.062308
2026-01-18T21:34:57.716909,-5.484349,3.469592,-6.915257,0.117286,-0.068416,0.052534
2026-01-18T21:34:57.725909,-5.312066,3.426521,-6.838686,0.106290,-0.057421,0.063529
2026-01-18T21:34:57.735909,-5.254638,3.464807,-6.996613,0.090408,-0.029321,0.058643
2026-01-18T21:34:57.745909,-5.268995,3.522234,-7.202396,0.061086,0.023212,0.040317
2026-01-18T21:34:57.754909,-5.364708,3.862015,-7.269395,0.028099,0.069638,0.026878
2026-01-18T21:34:57.764909,-5.431707,4.039084,-7.513462,-0.039095,0.081855,0.031764
2026-01-18T21:34:57.773909,-5.560919,3.871586,-8.025527,-0.146607,0.072082,0.057421
2026-01-18T21:34:57.783909,-5.536991,3.306880,-7.862815,-0.249232,0.045204,0.057421
2026-01-18T21:34:57.793909,-5.503491,2.837887,-7.838886,-0.217467,0.003665,0.072082
2026-01-18T21:34:57.802909,-5.498706,2.794816,-7.561319,-0.089186,-0.028099,0.084299
2026-01-18T21:34:57.812909,-5.422136,2.933600,-7.336394,0.040317,-0.050090,0.062308
2026-01-18T21:34:57.821909,-5.426921,3.440878,-7.585247,0.134390,-0.042760,0.065973
2026-01-18T21:34:57.831909,-5.522634,3.862015,-7.355536,0.116064,-0.031764,0.046425
2026-01-18T21:34:57.841909,-5.517848,4.058227,-7.010970,0.032986,-0.040317,0.032986
2026-01-18T21:34:57.850909,-5.493920,3.919443,-6.776473,-0.067195,-0.029321,0.058643
2026-01-18T21:34:57.860909,-5.283352,3.498306,-6.953542,-0.151494,-0.010995,0.074525
2026-01-18T21:34:57.870909,-5.221138,3.086741,-6.900900,-0.171042,0.032986,0.075747
2026-01-18T21:34:57.879909,-5.211567,2.852244,-6.819544,-0.090408,0.078190,0.064751
