Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z
2026-01-18T19:39:50.483785,10.092925,-0.540777,0.421136,0.028099,-0.001221,0.064751
2026-01-18T19:39:50.493785,10.030712,-0.545563,0.459421,0.006108,0.025656,0.062308
2026-01-18T19:39:50.502785,9.958927,-0.684347,0.454636,-0.013439,0.047647,0.058643
2026-01-18T19:39:50.512785,9.762716,-0.794417,0.387637,-0.015882,0.056199,0.050090
2026-01-18T19:39:50.521785,9.638289,-0.837487,0.425922,0.002443,0.043982,0.039095
2026-01-18T19:39:50.531785,9.604789,-0.933200,0.425922,0.039095,0.021991,0.025656
2026-01-18T19:39:50.541785,9.614361,-0.870987,0.540777,0.086742,-0.012217,0.012217
2026-01-18T19:39:50.550785,9.734002,-0.780060,0.478564,0.123394,-0.050090,0.001221
2026-01-18T19:39:50.560785,10.001998,-0.741775,0.507278,0.142942,-0.074525,-0.013439
2026-01-18T19:39:50.570785,10.183852,-0.602991,0.550349,0.136833,-0.070860,-0.018325
2026-01-18T19:39:50.579785,10.269994,-0.674775,0.497707,0.114842,-0.046425,-0.026878
2026-01-18T19:39:50.589785,10.226923,-0.612562,0.497707,0.092851,-0.009773,-0.036651
2026-01-18T19:39:50.598785,10.025926,-0.660419,0.507278,0.086742,0.019547,-0.043982
2026-01-18T19:39:50.608785,9.882357,-0.669990,0.502492,0.091629,0.028099,-0.053756
2026-01-18T19:39:50.618785,9.700502,-0.741775,0.617348,0.102625,0.010995,-0.057421
2026-01-18T19:39:50.627785,9.710074,-0.851844,0.569491,0.129503,-0.015882,-0.062308
2026-01-18T19:39:50.637785,9.767501,-0.775274,0.660419,0.174707,-0.032986,-0.072082
2026-01-18T19:39:50.646785,9.839286,-0.693918,0.650847,0.206472,-0.037873,-0.078190
2026-01-18T19:39:50.656785,9.963713,-0.583848,0.693918,0.221133,-0.029321,-0.081855
2026-01-18T19:39:50.666785,9.949356,-0.492921,0.741775,0.217467,-0.015882,-0.079412
2026-01-18T19:39:50.675785,9.992427,-0.349352,0.641276,0.189368,-0.003665,-0.070860
