Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z
2025-12-31T15:46:02.573929,9.652646,-2.435893,2.947957,-0.389731,-0.056199,-0.034208
2025-12-31T15:46:02.583929,9.633503,-2.493321,3.010170,-0.300545,-0.026878,-0.024434
2025-12-31T15:46:02.592929,9.576076,-2.354537,2.991028,-0.195476,-0.002443,-0.019547
2025-12-31T15:46:02.602929,9.509077,-2.048256,3.058027,-0.101403,0.006108,-0.020769
2025-12-31T15:46:02.611929,9.528219,-1.842473,3.125026,-0.051312,0.004886,-0.012217
2025-12-31T15:46:02.621929,9.542576,-1.622333,3.081955,-0.045204,-0.003665,0.004886
2025-12-31T15:46:02.631929,9.537790,-1.593619,3.148954,-0.061086,-0.006108,0.031764
2025-12-31T15:46:02.640929,9.499505,-1.540977,3.077169,-0.084299,-0.001221,0.057421
2025-12-31T15:46:02.650929,9.480363,-1.569691,2.971885,-0.106290,0.006108,0.079412
2025-12-31T15:46:02.660929,9.451649,-1.684547,2.943171,-0.101403,0.015882,0.098960
2025-12-31T15:46:02.669929,9.408578,-1.718046,3.005385,-0.075747,0.025656,0.117286
2025-12-31T15:46:02.679929,9.384650,-1.813759,2.971885,-0.035430,0.028099,0.131946
2025-12-31T15:46:02.688929,9.408578,-1.694118,2.952743,0.012217,0.026878,0.138055
2025-12-31T15:46:02.698929,9.427721,-1.598405,2.967100,0.048869,0.023212,0.151494
2025-12-31T15:46:02.708929,9.485148,-1.430907,2.967100,0.067195,0.026878,0.158824
2025-12-31T15:46:02.717929,9.509077,-1.330409,2.919243,0.065973,0.031764,0.167377
2025-12-31T15:46:02.727929,9.432506,-1.263410,2.919243,0.039095,0.042760,0.186924
2025-12-31T15:46:02.736929,9.446863,-1.249053,2.885744,0.003665,0.048869,0.189368
2025-12-31T15:46:02.746929,9.408578,-1.311266,2.909672,-0.015882,0.042760,0.185702
2025-12-31T15:46:02.756929,9.446863,-1.406979,2.837887,-0.014660,0.039095,0.185702
2025-12-31T15:46:02.765929,9.418149,-1.383051,2.833101,-0.001221,0.030543,0.184481
2025-12-31T15:46:02.775929,9.489934,-1.335195,2.842673,0.014660,0.023212,0.177150
2025-12-31T15:46:02.785929,9.446863,-1.344766,2.799602,0.029321,0.020769,0.173485
2025-12-31T15:46:02.794929,9.494720,-1.229910,2.909672,0.035430,0.025656,0.169820
2025-12-31T15:46:02.804929,9.456434,-1.182054,2.871387,0.030543,0.036651,0.164933
2025-12-31T15:46:02.813929,9.408578,-1.186840,2.861815,0.029321,0.043982,0.166155
2025-12-31T15:46:02.823929,9.432506,-1.153340,2.947957,0.028099,0.045204,0.164933
2025-12-31T15:46:02.833929,9.293722,-1.167697,2.952743,0.024434,0.041538,0.163711
2025-12-31T15:46:02.842929,9.346365,-1.153340,2.919243,0.026878,0.030543,0.157603
2025-12-31T15:46:02.852929,9.360722,-1.119840,2.928814,0.034208,0.015882,0.150272
2025-12-31T15:46:02.861929,9.432506,-1.143769,2.967100,0.032986,0.002443,0.145385
2025-12-31T15:46:02.871929,9.437292,-1.229910,2.995813,0.032986,-0.002443,0.136833
2025-12-31T15:46:02.881929,9.466006,-1.258624,3.010170,0.042760,0.002443,0.129503
2025-12-31T15:46:02.890929,9.475577,-1.220339,2.976671,0.063529,0.021991,0.124616
2025-12-31T15:46:02.900929,9.351150,-1.210768,2.924029,0.092851,0.046425,0.127059
2025-12-31T15:46:02.910929,9.279366,-1.138983,2.933600,0.108733,0.057421,0.120951
2025-12-31T15:46:02.919929,9.226723,-1.115055,2.981456,0.117286,0.053756,0.117286
2025-12-31T15:46:02.929929,9.217152,-1.129412,3.086741,0.123394,0.046425,0.120951
2025-12-31T15:46:02.938929,9.217152,-1.210768,3.005385,0.138055,0.040317,0.124616
2025-12-31T15:46:02.948929,9.226723,-1.119840,2.986242,0.160046,0.042760,0.127059
2025-12-31T15:46:02.958929,9.174081,-1.028913,3.010170,0.168598,0.032986,0.120951
2025-12-31T15:46:02.967929,9.126225,-0.799202,3.072384,0.142942,-0.002443,0.090408
2025-12-31T15:46:02.977929,9.198010,-0.770488,3.081955,0.091629,-0.050090,0.054977
2025-12-31T15:46:02.986929,9.279366,-0.866201,3.067598,0.031764,-0.076969,0.046425
2025-12-31T15:46:02.996929,9.446863,-0.995414,3.086741,-0.029321,-0.089186,0.040317
2025-12-31T15:46:03.006929,9.576076,-1.239482,3.005385,-0.067195,-0.089186,0.029321
2025-12-31T15:46:03.015929,9.566504,-1.368694,3.019742,-0.058643,-0.080634,0.013439
2025-12-31T15:46:03.025929,9.576076,-1.435693,2.971885,-0.012217,-0.065973,-0.006108
2025-12-31T15:46:03.035929,9.585647,-1.402194,2.981456,0.037873,-0.043982,-0.014660
2025-12-31T15:46:03.044929,9.461220,-1.296909,2.962314,0.069638,-0.032986,-0.024434
2025-12-31T15:46:03.054929,9.461220,-1.148554,3.019742,0.075747,-0.036651,-0.031764
2025-12-31T15:46:03.063929,9.370293,-1.196411,3.014956,0.061086,-0.051312,-0.032986
2025-12-31T15:46:03.073929,9.461220,-1.201196,3.000599,0.041538,-0.067195,-0.030543
2025-12-31T15:46:03.083929,9.461220,-1.253839,3.019742,0.029321,-0.076969,-0.024434
2025-12-31T15:46:03.092929,9.451649,-1.363908,3.081955,0.025656,-0.075747,-0.017104
2025-12-31T15:46:03.102929,9.461220,-1.373480,3.062812,0.030543,-0.067195,-0.010995
2025-12-31T15:46:03.111929,9.446863,-1.339980,3.091526,0.045204,-0.058643,-0.007330
2025-12-31T15:46:03.121929,9.422935,-1.282552,3.053241,0.053756,-0.052534,-0.002443
2025-12-31T15:46:03.131929,9.427721,-1.292124,3.043670,0.051312,-0.054977,0.004886
2025-12-31T15:46:03.140929,9.499505,-1.373480,2.967100,0.043982,-0.067195,0.004886
2025-12-31T15:46:03.150929,9.533005,-1.368694,3.077169,0.039095,-0.072082,0.006108
2025-12-31T15:46:03.160929,9.489934,-1.430907,3.029313,0.047647,-0.068416,0.006108
2025-12-31T15:46:03.169929,9.494720,-1.397408,3.058027,0.067195,-0.057421,0.008552
2025-12-31T15:46:03.179929,9.518648,-1.320838,3.019742,0.078190,-0.041538,0.003665
2025-12-31T15:46:03.188929,9.413364,-1.282552,3.072384,0.076969,-0.025656,0.002443
2025-12-31T15:46:03.198929,9.432506,-1.239482,3.134597,0.070860,-0.015882,0.009773
2025-12-31T15:46:03.208929,9.365507,-1.182054,3.086741,0.062308,-0.018325,0.013439
2025-12-31T15:46:03.217929,9.389435,-1.172483,3.062812,0.045204,-0.029321,0.014660
2025-12-31T15:46:03.227929,9.394221,-1.205982,3.034099,0.021991,-0.042760,0.018325
2025-12-31T15:46:03.236929,9.437292,-1.387837,3.043670,0.003665,-0.051312,0.021991
2025-12-31T15:46:03.246929,9.518648,-1.373480,3.010170,-0.001221,-0.053756,0.024434
2025-12-31T15:46:03.256929,9.585647,-1.411765,3.048455,0.002443,-0.046425,0.030543
